FG_home,FG%_home,3P%_home,FT%_home,PTS_home,LogRatio_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,PTS_away,LogRatio_away,eFG%_away,TS%_away,HomeTeamWon,Winner
39.0,0.388,0.34167,0.86467,110.33333,-0.00612,0.4599,0.52322,38.66667,0.447,0.381,0.755,105.33333,0.00517,0.52673,0.58117,0.66667,1
40.66667,0.473,0.36267,0.738,106.66667,-0.06612,0.5258,0.58965,46.0,0.469,0.36,0.756,118.66667,-0.12269,0.50883,0.57363,1.0,1
38.66667,0.45633,0.36233,0.70567,102.66667,0.29638,0.52177,0.57607,39.0,0.468,0.35167,0.74133,101.33333,-0.01811,0.52568,0.57927,0.66667,0
40.33333,0.484,0.35933,0.85233,111.33333,0.0028,0.54609,0.62715,41.0,0.46233,0.38967,0.92967,110.33333,-0.01342,0.52424,0.59422,0.66667,0
38.0,0.444,0.35733,0.70933,97.66667,-0.20392,0.4935,0.54801,40.0,0.46033,0.41833,0.81367,114.0,0.08017,0.53612,0.61725,0.33333,1
41.33333,0.43533,0.344,0.701,108.33333,-0.17354,0.48807,0.54283,42.0,0.50533,0.40033,0.819,114.33333,0.11266,0.5776,0.65313,0.0,1
43.66667,0.46767,0.39267,0.83833,116.33333,-0.00287,0.52819,0.59423,38.0,0.43767,0.35167,0.756,108.66667,0.02794,0.50466,0.58459,0.33333,1
40.33333,0.443,0.345,0.817,105.66667,0.1603,0.49902,0.55823,37.0,0.41233,0.352,0.81033,104.66667,-0.14127,0.4587,0.54735,0.66667,0
45.66667,0.483,0.40267,0.829,122.0,0.09456,0.54067,0.61258,39.33333,0.47433,0.335,0.74133,106.66667,-0.07781,0.53798,0.60388,0.66667,1
40.33333,0.45067,0.30433,0.778,111.0,-0.08084,0.5172,0.58719,41.66667,0.48367,0.39833,0.73667,112.66667,0.0725,0.55705,0.61696,0.33333,1
47.33333,0.50433,0.48433,0.75433,118.66667,0.11391,0.55656,0.6053,36.66667,0.43267,0.38233,0.82767,103.66667,-0.04577,0.51374,0.58244,0.66667,0
45.0,0.54033,0.445,0.878,116.33333,0.09123,0.60026,0.66578,40.33333,0.44967,0.41067,0.81467,109.33333,-0.13005,0.50945,0.57815,0.66667,0
41.0,0.45767,0.34633,0.83033,110.0,0.19117,0.52905,0.58647,42.33333,0.48133,0.34467,0.70933,105.66667,-0.05721,0.54889,0.58179,0.66667,0
38.66667,0.45067,0.32133,0.73867,108.33333,0.16345,0.5194,0.59369,42.33333,0.49133,0.35667,0.765,113.0,0.09083,0.55903,0.61979,0.33333,0
36.33333,0.41367,0.31733,0.75033,100.0,-0.24022,0.47089,0.53771,42.66667,0.50967,0.337,0.75767,120.0,0.01662,0.56512,0.66014,0.33333,1
41.0,0.479,0.44733,0.75567,108.66667,0.07177,0.55352,0.60645,42.0,0.48567,0.41633,0.84933,114.33333,0.08431,0.54914,0.62305,0.33333,1
45.0,0.49867,0.36367,0.763,114.0,-0.10432,0.54996,0.6025,44.0,0.487,0.33,0.78433,113.33333,0.04682,0.53659,0.59646,0.33333,0
43.0,0.49233,0.405,0.811,113.33333,0.11584,0.55527,0.61719,42.0,0.51433,0.318,0.63867,107.0,-0.13707,0.56587,0.61753,1.0,0
41.0,0.496,0.40733,0.791,114.33333,0.21159,0.58095,0.65205,43.66667,0.50933,0.417,0.767,119.0,0.06439,0.58891,0.65416,0.33333,0
42.66667,0.47067,0.42867,0.81867,109.0,0.0874,0.53669,0.58058,40.0,0.43467,0.21967,0.73233,105.0,-0.31003,0.4699,0.53849,1.0,0
36.33333,0.425,0.34933,0.80967,104.0,0.0164,0.48696,0.57117,34.66667,0.44533,0.331,0.73333,101.66667,-0.00035,0.50726,0.59982,0.33333,1
44.66667,0.49333,0.44467,0.766,123.33333,-0.05621,0.56406,0.6371,42.0,0.51633,0.33833,0.73767,115.66667,-0.02539,0.57079,0.65714,0.66667,1
40.0,0.49633,0.36533,0.78967,107.33333,0.1565,0.5585,0.62796,34.66667,0.395,0.374,0.67633,97.0,-0.20048,0.46431,0.52234,0.66667,0
36.66667,0.47133,0.30567,0.76533,105.33333,0.09341,0.52627,0.62383,39.33333,0.47233,0.38667,0.77567,107.0,0.04666,0.54428,0.60559,0.33333,0
39.66667,0.43633,0.40667,0.80967,113.33333,0.0039,0.50613,0.58611,39.66667,0.476,0.41033,0.78267,109.33333,0.02325,0.54645,0.61763,0.66667,0
40.66667,0.45533,0.28067,0.84733,111.0,0.06951,0.50374,0.5862,41.0,0.48033,0.25433,0.77867,105.66667,-0.09851,0.52487,0.58683,0.66667,0
40.33333,0.463,0.328,0.72333,102.0,-0.10789,0.51306,0.56082,43.66667,0.47133,0.42533,0.762,116.33333,0.02363,0.55699,0.60566,0.33333,1
33.0,0.38033,0.23433,0.76767,84.33333,-0.23316,0.41521,0.46717,46.0,0.45833,0.32367,0.72833,118.33333,0.04619,0.49528,0.55866,0.66667,1
39.66667,0.47367,0.436,0.67167,106.0,-0.09885,0.54288,0.59709,44.66667,0.505,0.39867,0.83067,121.33333,0.11511,0.57087,0.64637,0.0,1
40.66667,0.468,0.248,0.78567,110.0,0.05785,0.50866,0.59172,39.66667,0.463,0.36367,0.72133,106.66667,-0.0346,0.53102,0.59119,0.33333,0
33.33333,0.40833,0.35133,0.79333,96.0,-0.05861,0.47134,0.55217,35.66667,0.44067,0.428,0.73033,102.0,-0.10792,0.51239,0.58753,1.0,1
44.66667,0.49367,0.33433,0.76867,120.33333,0.29518,0.54694,0.62256,36.33333,0.458,0.37033,0.82967,108.33333,0.16058,0.52851,0.63168,0.0,1
44.0,0.47833,0.416,0.72267,112.66667,0.12539,0.55294,0.59103,40.0,0.456,0.28967,0.92833,105.0,-0.1421,0.50118,0.57188,1.0,0
44.66667,0.54233,0.448,0.71833,116.33333,0.14346,0.60334,0.66436,37.66667,0.44833,0.384,0.79867,109.0,0.09405,0.51538,0.60464,0.33333,0
38.66667,0.444,0.345,0.70133,101.66667,-0.24732,0.49619,0.55281,37.33333,0.45433,0.37533,0.80833,108.33333,0.03762,0.52649,0.61531,0.33333,1
38.66667,0.44967,0.344,0.85367,109.33333,0.0404,0.5101,0.59564,35.66667,0.42933,0.31133,0.84867,95.33333,0.12384,0.48574,0.54863,0.33333,0
39.0,0.42767,0.331,0.84467,108.66667,0.21354,0.48766,0.56746,37.33333,0.47033,0.295,0.73167,95.33333,-0.01951,0.52286,0.57393,0.66667,0
38.66667,0.43733,0.32467,0.77233,108.0,-0.1048,0.50887,0.57863,42.0,0.47267,0.31833,0.717,113.66667,-0.0361,0.5404,0.60409,0.66667,1
48.0,0.518,0.433,0.76533,122.66667,0.05597,0.56901,0.62916,35.33333,0.39233,0.24633,0.693,96.66667,-0.39967,0.43545,0.5042,1.0,0
43.33333,0.51633,0.42267,0.82367,115.66667,0.18732,0.58179,0.65228,42.66667,0.443,0.33767,0.83033,116.0,0.1263,0.49143,0.56887,0.33333,0
43.33333,0.49,0.37467,0.815,114.66667,0.22798,0.56975,0.61985,38.0,0.43733,0.35633,0.779,106.0,-0.04924,0.50855,0.58019,0.33333,0
38.33333,0.44167,0.353,0.752,103.0,-0.16548,0.4995,0.56196,42.33333,0.44767,0.43167,0.85067,115.33333,-0.08683,0.52341,0.58375,0.66667,0
41.33333,0.46267,0.34833,0.73967,109.66667,0.16695,0.52235,0.58311,44.33333,0.49167,0.445,0.861,126.0,0.19978,0.57293,0.65637,0.0,1
42.66667,0.482,0.47,0.793,111.0,0.11985,0.56264,0.60509,44.66667,0.51967,0.37833,0.68167,113.33333,-0.03228,0.58402,0.62918,0.66667,1
43.0,0.48033,0.43367,0.767,112.33333,-0.01607,0.54316,0.5977,39.33333,0.46267,0.417,0.714,109.33333,-0.03785,0.52915,0.60164,0.66667,0
41.33333,0.484,0.37967,0.74667,110.66667,0.18745,0.55614,0.61451,33.66667,0.42833,0.37533,0.76267,94.66667,-0.05339,0.48918,0.56344,0.66667,0
42.66667,0.458,0.36933,0.83667,111.66667,-0.06973,0.51705,0.57531,41.0,0.46733,0.39767,0.75833,113.33333,0.04529,0.54168,0.6101,0.66667,1
37.0,0.459,0.29667,0.69267,97.0,-0.14273,0.50813,0.56848,38.66667,0.455,0.35733,0.75567,105.66667,-0.08379,0.52161,0.58858,0.66667,1
39.33333,0.43633,0.28633,0.75033,102.66667,-0.01368,0.48429,0.54174,40.66667,0.449,0.41333,0.76,104.33333,-0.13538,0.50931,0.55436,1.0,0
34.66667,0.414,0.34667,0.795,99.33333,-0.02578,0.46957,0.55523,40.0,0.466,0.30967,0.76033,111.0,-0.12508,0.51381,0.6021,0.66667,1
45.0,0.51367,0.391,0.71533,123.66667,-0.02536,0.57787,0.6556,38.66667,0.46433,0.37533,0.84233,105.0,0.00467,0.53412,0.59958,0.66667,1
44.0,0.46233,0.35367,0.81433,115.33333,-0.09788,0.50836,0.5766,39.0,0.44,0.388,0.832,110.0,-0.04356,0.52017,0.58905,0.66667,1
39.33333,0.45467,0.37933,0.72967,104.33333,-0.07045,0.51263,0.57096,38.0,0.443,0.43867,0.71133,105.66667,-0.0756,0.52145,0.58123,0.66667,0
37.66667,0.49767,0.324,0.78067,108.66667,0.08007,0.55227,0.65675,43.0,0.46767,0.34867,0.80867,114.66667,0.02699,0.52753,0.59248,0.33333,0
41.0,0.46967,0.365,0.69133,109.66667,-0.0736,0.52721,0.59144,42.0,0.498,0.42033,0.674,110.0,-0.06511,0.56383,0.61734,0.66667,0
39.33333,0.44967,0.38767,0.81933,107.0,0.11678,0.50359,0.57869,37.0,0.484,0.32167,0.77,104.33333,0.15862,0.53893,0.63016,0.0,1
39.0,0.44767,0.41033,0.687,101.66667,0.05129,0.50182,0.55572,41.0,0.462,0.36233,0.63333,107.66667,-0.01509,0.51844,0.57132,0.66667,0
38.33333,0.46567,0.36467,0.78767,102.66667,0.02428,0.52656,0.59096,43.33333,0.46667,0.35267,0.76,111.0,0.05541,0.50745,0.56991,0.0,0
44.0,0.524,0.353,0.828,116.0,0.01298,0.57392,0.65066,36.66667,0.42233,0.36167,0.75567,101.66667,-0.08408,0.47917,0.55114,0.66667,0
38.33333,0.42533,0.333,0.82,111.33333,0.04681,0.48292,0.57539,42.33333,0.492,0.38467,0.78367,113.0,0.07925,0.56338,0.62438,0.33333,0
38.33333,0.44833,0.377,0.733,97.33333,-0.08539,0.50633,0.54812,45.33333,0.50767,0.462,0.81233,126.66667,0.30778,0.58786,0.66497,0.0,1
44.0,0.511,0.417,0.82933,114.33333,0.0807,0.57526,0.63241,39.0,0.44333,0.24667,0.835,99.33333,-0.15506,0.47536,0.53913,1.0,0
44.66667,0.46467,0.34667,0.73333,113.66667,-0.11029,0.5101,0.56424,38.0,0.429,0.33333,0.73367,102.66667,9e-05,0.49185,0.54972,0.66667,1
40.0,0.483,0.36067,0.88033,105.0,0.0715,0.53653,0.60391,44.0,0.48833,0.38367,0.74833,111.66667,0.02745,0.54727,0.59377,0.33333,0
38.0,0.45367,0.325,0.67733,99.0,-0.19617,0.50603,0.55965,35.66667,0.431,0.317,0.758,98.33333,-0.08583,0.49379,0.56455,0.66667,1
41.33333,0.48367,0.35133,0.82133,111.0,0.09763,0.53984,0.61334,35.33333,0.45133,0.36267,0.78633,98.0,-0.01186,0.51052,0.58632,0.66667,0
42.33333,0.452,0.36633,0.83133,111.33333,0.30643,0.51147,0.57189,41.66667,0.50433,0.36667,0.757,110.66667,-0.01627,0.57781,0.63811,0.66667,0
38.33333,0.437,0.37967,0.73633,107.0,-0.10169,0.51951,0.58027,42.33333,0.448,0.368,0.675,107.66667,-0.10737,0.49729,0.54419,1.0,1
47.0,0.535,0.42567,0.828,117.66667,0.09129,0.58742,0.64273,43.66667,0.51667,0.36067,0.75867,109.66667,-0.0824,0.57378,0.62219,0.66667,1
42.66667,0.476,0.359,0.76267,110.66667,0.09104,0.53299,0.59249,45.33333,0.48733,0.44633,0.734,120.0,0.07367,0.56604,0.61616,0.33333,1
40.66667,0.48333,0.381,0.83067,107.0,0.23599,0.56202,0.61015,42.0,0.48467,0.374,0.738,109.33333,-0.00572,0.54813,0.60258,0.66667,1
38.66667,0.45333,0.32367,0.73967,100.66667,0.01255,0.50587,0.56193,35.33333,0.43167,0.28567,0.76233,97.66667,-0.11617,0.47259,0.55681,1.0,0
42.33333,0.437,0.29433,0.811,113.33333,-0.09356,0.48029,0.55461,43.33333,0.48767,0.314,0.75267,109.33333,-0.00131,0.53819,0.5888,0.33333,1
43.0,0.48167,0.43533,0.727,115.66667,0.05171,0.55425,0.61289,38.33333,0.488,0.41733,0.73233,109.0,0.17662,0.57312,0.64777,0.0,0
40.66667,0.49767,0.38667,0.68933,109.0,0.30745,0.57312,0.62815,42.66667,0.47467,0.34733,0.72867,111.0,-0.12148,0.53574,0.58866,0.66667,0
40.33333,0.444,0.391,0.845,107.0,-0.11535,0.51062,0.56768,37.66667,0.43633,0.26333,0.74633,95.33333,-0.19601,0.46899,0.52643,1.0,0
44.0,0.46933,0.30767,0.76133,111.0,-0.02956,0.52221,0.5686,36.33333,0.418,0.29133,0.74767,102.66667,-0.24584,0.47322,0.55165,1.0,0
37.66667,0.46267,0.29933,0.71267,96.33333,-0.16321,0.51502,0.56676,39.33333,0.49333,0.40833,0.77067,106.66667,0.01376,0.55204,0.62865,0.33333,1
43.66667,0.45233,0.28467,0.74933,114.33333,-0.07764,0.49757,0.56062,39.0,0.439,0.44,0.78367,105.0,-0.16637,0.50299,0.56359,1.0,0
38.0,0.49133,0.33233,0.79367,111.0,0.21786,0.54891,0.65607,45.0,0.48533,0.41533,0.75933,114.0,0.12919,0.54284,0.5901,0.33333,0
38.33333,0.47267,0.30467,0.75633,101.33333,-0.13132,0.52237,0.59118,37.66667,0.43133,0.37133,0.65867,99.33333,-0.17803,0.49261,0.54171,1.0,0
37.33333,0.43033,0.29233,0.71133,96.33333,-0.15602,0.48677,0.53314,43.66667,0.46,0.33,0.84267,115.66667,0.14579,0.5089,0.57894,0.33333,1
38.33333,0.45333,0.42467,0.72433,106.33333,-0.11619,0.52212,0.59155,43.66667,0.49067,0.447,0.87167,122.33333,0.2231,0.57512,0.65021,0.0,1
42.66667,0.47267,0.41733,0.72633,109.66667,0.14416,0.54994,0.58674,43.0,0.474,0.362,0.79733,119.0,0.09315,0.53572,0.61496,0.0,1
41.0,0.449,0.42233,0.82667,113.33333,0.06106,0.52599,0.59201,40.66667,0.501,0.45767,0.73433,115.66667,0.04327,0.59461,0.66873,0.33333,0
39.66667,0.44933,0.34967,0.694,105.66667,-0.01316,0.50226,0.56542,39.0,0.454,0.30767,0.73,99.0,-0.20793,0.50568,0.55246,1.0,1
47.66667,0.48567,0.43833,0.72733,120.0,0.06815,0.54961,0.59005,37.33333,0.423,0.38867,0.73433,105.33333,-0.05247,0.48256,0.55855,0.66667,0
40.33333,0.48633,0.36533,0.81133,104.66667,0.11306,0.55085,0.60418,40.33333,0.47867,0.351,0.79233,103.66667,0.07951,0.53429,0.58782,0.33333,0
41.66667,0.44267,0.33833,0.746,108.66667,-0.14822,0.48925,0.54885,36.66667,0.43367,0.36967,0.815,95.33333,-0.18783,0.49182,0.53953,0.66667,0
40.0,0.46967,0.326,0.716,101.0,-0.15536,0.52373,0.56923,34.0,0.39467,0.28067,0.78033,94.0,-0.23193,0.42953,0.51267,1.0,0
33.66667,0.403,0.336,0.80467,91.66667,-0.14386,0.45489,0.52204,37.33333,0.44633,0.26233,0.79567,98.33333,-0.15511,0.49219,0.55759,1.0,1
43.0,0.445,0.29533,0.76533,114.33333,0.02594,0.49773,0.56184,35.66667,0.47267,0.34667,0.79167,103.0,0.0858,0.53416,0.62954,0.0,0
40.0,0.45267,0.406,0.85133,113.33333,0.22028,0.51844,0.60429,33.0,0.397,0.435,0.696,88.0,-0.32091,0.44853,0.50403,1.0,1
36.66667,0.418,0.31,0.75033,93.66667,-0.16307,0.47353,0.51595,41.33333,0.44,0.33667,0.852,112.66667,0.08752,0.50022,0.5703,0.33333,0
43.0,0.489,0.45067,0.64467,113.33333,0.0199,0.55556,0.60946,40.0,0.451,0.34533,0.78867,103.0,-0.00481,0.48459,0.55077,0.33333,1
43.0,0.463,0.382,0.72733,113.0,-0.00658,0.53093,0.58426,42.66667,0.46833,0.42067,0.79567,120.0,0.19973,0.55082,0.62027,0.0,0
41.33333,0.506,0.41233,0.78533,113.0,0.12332,0.5936,0.6554,40.0,0.52467,0.38633,0.75167,108.0,0.19976,0.59238,0.66442,0.0,1
44.33333,0.49033,0.38167,0.77033,117.0,0.09626,0.55305,0.61314,43.33333,0.46333,0.32067,0.73567,119.33333,0.08444,0.51947,0.59601,0.0,1
39.66667,0.469,0.48333,0.71933,107.0,-0.02587,0.54172,0.60021,40.33333,0.46067,0.40967,0.73367,108.0,-0.01787,0.53892,0.58889,0.33333,0
41.66667,0.47767,0.341,0.763,109.0,0.00494,0.53072,0.59159,42.33333,0.455,0.32067,0.691,107.66667,0.07835,0.50158,0.55216,0.33333,0
38.66667,0.443,0.44567,0.735,110.33333,0.12188,0.52551,0.59548,36.66667,0.44,0.39067,0.68533,101.33333,-0.24787,0.50327,0.57204,1.0,0
42.66667,0.516,0.39167,0.725,114.0,0.29326,0.59048,0.64904,39.33333,0.47633,0.36167,0.69733,104.0,-0.17765,0.54296,0.59751,1.0,0
39.33333,0.44533,0.39433,0.845,111.66667,0.01207,0.52482,0.5983,42.66667,0.47267,0.277,0.711,110.66667,-0.07617,0.51738,0.57895,0.66667,0
44.0,0.47967,0.33567,0.82233,116.66667,-0.05202,0.53755,0.60597,36.0,0.40233,0.26767,0.75067,96.0,-0.23333,0.44712,0.51017,1.0,0
37.33333,0.42333,0.24167,0.661,92.66667,-0.1404,0.46269,0.5053,40.33333,0.44833,0.38567,0.70033,103.0,-0.11263,0.50149,0.55128,1.0,0
34.66667,0.43633,0.34233,0.80567,96.66667,-0.03927,0.50303,0.57501,40.66667,0.47267,0.30867,0.851,109.0,0.01941,0.51905,0.59899,0.33333,0
40.33333,0.43633,0.28567,0.831,109.0,-0.01001,0.48923,0.56014,36.33333,0.40367,0.369,0.75767,94.0,-0.20604,0.46075,0.50447,1.0,0
38.33333,0.472,0.33867,0.817,98.66667,0.11375,0.53358,0.58369,41.66667,0.44333,0.396,0.823,114.33333,-0.05343,0.52166,0.5815,0.66667,0
42.0,0.436,0.24833,0.76867,109.66667,-0.16865,0.47765,0.54096,43.0,0.50967,0.382,0.74067,118.0,0.05036,0.58018,0.65525,0.0,0
42.0,0.48967,0.435,0.815,118.33333,0.10467,0.56095,0.64685,40.33333,0.46933,0.38033,0.714,107.66667,-0.10093,0.54099,0.59498,1.0,1
38.33333,0.50433,0.37467,0.78567,117.0,0.22052,0.58594,0.69823,36.66667,0.41,0.327,0.79267,103.66667,-0.06857,0.4589,0.54405,0.66667,0
33.66667,0.39167,0.26333,0.80967,90.33333,-0.22519,0.43299,0.50112,39.33333,0.48867,0.31267,0.846,110.0,0.17434,0.53534,0.63258,0.0,1
42.33333,0.44833,0.29233,0.77367,108.66667,-0.05032,0.49731,0.55071,36.0,0.443,0.39067,0.81867,104.66667,-0.12409,0.52247,0.60441,0.66667,0
38.33333,0.43067,0.34733,0.79767,102.33333,-0.2002,0.48542,0.54847,39.33333,0.429,0.34533,0.73067,103.0,-0.01867,0.47494,0.53651,0.66667,1
35.33333,0.42067,0.32,0.76867,96.0,-0.13329,0.47569,0.54003,41.0,0.449,0.36633,0.778,109.33333,-0.07687,0.50898,0.57001,0.66667,1
42.33333,0.456,0.366,0.78833,115.0,0.02996,0.51394,0.58712,37.66667,0.44967,0.33967,0.72233,98.33333,-0.22447,0.50016,0.55846,1.0,0
38.33333,0.46,0.36733,0.819,108.33333,0.09999,0.54774,0.61639,45.0,0.504,0.37233,0.71967,117.0,-0.00622,0.56729,0.62166,0.33333,0
42.0,0.46733,0.41,0.83933,118.66667,0.09267,0.53705,0.62325,40.0,0.48133,0.33967,0.845,100.33333,0.01215,0.53398,0.58292,0.66667,0
39.33333,0.472,0.33667,0.76733,111.66667,0.05502,0.5239,0.61756,35.33333,0.422,0.34767,0.86833,87.66667,-0.22989,0.46416,0.50787,1.0,0
40.0,0.46667,0.40267,0.74733,106.66667,-0.1477,0.5227,0.58738,40.66667,0.438,0.33567,0.70667,105.0,0.03929,0.47582,0.53716,0.33333,1
44.33333,0.514,0.37767,0.757,120.66667,0.25569,0.5876,0.65645,32.33333,0.41,0.351,0.755,89.0,-0.27111,0.46215,0.53051,1.0,0
38.66667,0.46,0.32467,0.82167,108.0,-0.00339,0.51151,0.59801,37.33333,0.45033,0.29867,0.761,104.33333,0.03241,0.50461,0.58686,0.33333,1
39.66667,0.44767,0.372,0.862,109.33333,0.11667,0.50554,0.58461,37.0,0.435,0.404,0.84533,104.33333,0.03107,0.51426,0.58204,0.66667,0
39.66667,0.453,0.29967,0.80033,100.0,0.00948,0.49601,0.54797,36.66667,0.46067,0.42033,0.67033,102.33333,-0.08526,0.54417,0.60309,0.66667,1
43.66667,0.50033,0.37767,0.83233,115.0,0.01741,0.5514,0.62297,45.66667,0.526,0.36067,0.708,117.33333,-0.01576,0.57449,0.6356,0.66667,0
39.33333,0.47267,0.393,0.82733,110.33333,0.05359,0.55474,0.62655,38.0,0.42233,0.35933,0.77333,109.66667,-0.00442,0.49257,0.57039,0.33333,0
43.0,0.44533,0.30433,0.84067,115.66667,0.00156,0.49883,0.56931,39.33333,0.48767,0.318,0.81633,109.0,0.06816,0.54926,0.63107,0.33333,1
43.0,0.457,0.321,0.78867,116.66667,0.0281,0.51034,0.58355,37.33333,0.446,0.37333,0.72933,98.0,-0.2595,0.50382,0.55872,1.0,0
37.33333,0.416,0.35633,0.73367,95.66667,-0.13234,0.47435,0.51641,42.0,0.483,0.38467,0.828,111.0,-0.09747,0.55786,0.61231,0.66667,0
42.0,0.491,0.34733,0.77533,111.0,0.00292,0.5531,0.61434,39.66667,0.435,0.327,0.69867,103.66667,-0.08174,0.49184,0.54211,0.66667,0
43.0,0.46667,0.44567,0.69867,120.66667,0.10136,0.55416,0.61866,40.33333,0.49367,0.324,0.72733,112.0,0.01023,0.55624,0.63696,0.33333,1
41.0,0.49867,0.35633,0.74667,110.0,0.25507,0.5658,0.6288,40.33333,0.46767,0.384,0.906,107.0,0.01061,0.53945,0.5949,0.66667,1
42.0,0.46633,0.37967,0.79733,114.33333,0.07596,0.53603,0.60276,42.66667,0.45567,0.33667,0.77467,119.66667,0.13115,0.51755,0.59886,0.0,1
44.0,0.51267,0.43,0.75233,117.33333,0.20675,0.60226,0.65263,39.0,0.443,0.28467,0.75867,104.66667,-0.11901,0.49483,0.56216,1.0,1
41.66667,0.47833,0.35633,0.75,106.33333,-0.07825,0.54726,0.58925,39.0,0.436,0.38567,0.76533,104.33333,-0.14768,0.49201,0.55408,0.66667,1
40.66667,0.41933,0.283,0.791,105.0,-0.05334,0.45894,0.51692,39.0,0.42733,0.25767,0.574,95.0,-0.12039,0.46739,0.50344,1.0,0
36.33333,0.476,0.38567,0.818,101.33333,0.0076,0.54509,0.62318,39.0,0.433,0.33267,0.69867,100.33333,-0.10905,0.49579,0.53557,0.66667,0
41.33333,0.43467,0.29267,0.837,109.33333,0.03083,0.48794,0.5505,41.0,0.484,0.35967,0.79867,116.33333,0.04161,0.55762,0.63958,0.33333,0
43.0,0.48267,0.35,0.70867,108.66667,0.04988,0.53951,0.58508,38.33333,0.43033,0.33,0.759,102.66667,-0.0912,0.4959,0.55068,0.66667,0
39.66667,0.50967,0.36667,0.80233,117.0,0.2429,0.58989,0.69208,46.33333,0.53067,0.464,0.79767,122.66667,0.08441,0.61726,0.67123,0.33333,0
38.33333,0.48233,0.49433,0.88133,111.0,0.16469,0.56702,0.65184,38.0,0.43233,0.40967,0.798,114.0,-0.18132,0.50652,0.60062,1.0,0
43.0,0.49067,0.419,0.74933,117.66667,-0.01387,0.57071,0.63471,44.0,0.53567,0.39933,0.73167,120.33333,0.18284,0.61829,0.68749,0.0,1
41.33333,0.48233,0.46633,0.889,113.66667,0.22677,0.56566,0.63296,38.33333,0.493,0.40833,0.75067,107.66667,0.05075,0.56668,0.64503,0.33333,0
38.33333,0.44233,0.29633,0.77133,97.0,-0.1331,0.49681,0.54043,40.66667,0.456,0.29433,0.782,108.0,-0.06993,0.50634,0.57296,0.66667,1
43.0,0.46867,0.378,0.716,111.33333,0.00059,0.53236,0.58125,45.33333,0.50733,0.41233,0.76867,118.33333,0.04412,0.57919,0.63291,0.33333,1
42.33333,0.49467,0.37733,0.796,115.33333,0.22887,0.58036,0.64152,36.33333,0.44333,0.41933,0.771,101.0,-0.14167,0.51832,0.5859,0.66667,0
40.0,0.459,0.38167,0.68533,105.0,-0.09424,0.51453,0.57137,38.33333,0.44433,0.384,0.67633,100.66667,0.0515,0.5098,0.55966,0.33333,1
43.66667,0.48567,0.35333,0.79833,110.66667,0.03138,0.53421,0.58929,37.33333,0.41133,0.36867,0.79267,105.0,-0.14326,0.46662,0.5458,1.0,0
44.0,0.49767,0.414,0.77533,117.66667,0.23155,0.57674,0.63255,45.33333,0.52233,0.40133,0.82367,118.66667,0.04745,0.59145,0.65188,0.33333,0
37.66667,0.42933,0.37033,0.743,105.33333,-0.08614,0.48851,0.56351,38.0,0.42933,0.40667,0.832,104.33333,-0.08443,0.49699,0.56175,1.0,1
42.33333,0.47767,0.38933,0.72733,114.33333,0.03552,0.54056,0.60735,34.33333,0.40733,0.42067,0.91267,88.66667,-0.29089,0.44739,0.50574,1.0,0
39.66667,0.45033,0.41667,0.82333,109.0,-0.17536,0.51654,0.58655,36.33333,0.45833,0.32067,0.821,93.33333,-0.03471,0.51676,0.56628,0.66667,1
40.66667,0.449,0.39733,0.79367,110.33333,-0.04618,0.51405,0.58009,40.66667,0.482,0.29733,0.72667,103.33333,-0.12065,0.52411,0.58245,1.0,1
40.66667,0.478,0.437,0.738,109.66667,0.10536,0.5625,0.61472,30.33333,0.36733,0.32067,0.74367,82.33333,-0.3696,0.41328,0.47393,1.0,0
41.66667,0.503,0.34733,0.80133,110.0,0.01324,0.55574,0.62864,38.33333,0.45967,0.365,0.75733,101.0,-0.15407,0.5115,0.57472,0.66667,1
39.0,0.43667,0.364,0.92867,107.0,0.06933,0.48711,0.56858,39.0,0.44633,0.347,0.72733,103.66667,-0.0356,0.5087,0.56446,0.66667,0
38.33333,0.44367,0.25133,0.83633,97.0,0.02008,0.47988,0.53716,37.0,0.425,0.41167,0.79667,105.0,-0.01134,0.50877,0.57266,0.66667,1
41.66667,0.47067,0.385,0.78967,115.66667,-0.02394,0.5266,0.60982,37.66667,0.44367,0.345,0.69667,103.33333,0.09865,0.51515,0.57477,0.33333,1
44.33333,0.46967,0.43833,0.72733,116.33333,0.11847,0.55131,0.59247,43.66667,0.48433,0.445,0.77233,112.33333,0.01448,0.54479,0.59543,0.66667,1
41.0,0.46567,0.38667,0.823,114.0,0.05475,0.54825,0.61616,35.33333,0.395,0.30767,0.842,97.0,-0.18956,0.44884,0.51942,0.66667,0
42.66667,0.488,0.37767,0.69,117.66667,0.29545,0.56052,0.62763,42.0,0.47867,0.35067,0.829,112.0,-0.14417,0.5453,0.60819,1.0,0
44.66667,0.504,0.374,0.72533,117.0,0.10715,0.56838,0.62659,36.66667,0.47233,0.45367,0.73033,100.0,0.05832,0.55338,0.6101,0.33333,1
42.66667,0.46467,0.43467,0.734,117.33333,-0.07372,0.54865,0.60782,42.33333,0.47633,0.36867,0.812,110.33333,-0.02746,0.52897,0.59085,0.66667,1
40.33333,0.466,0.316,0.70633,103.33333,0.01719,0.51596,0.56933,46.33333,0.49967,0.40967,0.79233,125.66667,0.184,0.57438,0.64228,0.0,1
