FG_home,FG%_home,3P%_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,TOV_home,PTS_home,LogRatio_home,RB_aggr_home,eFG%_home,TS%_home,FG_away,FG%_away,3P%_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,TOV_away,PTS_away,LogRatio_away,RB_aggr_away,eFG%_away,TS%_away,HomeTeamWon,Winner
39.66667,0.461,0.356,0.79867,7.66667,35.33333,43.0,23.33333,8.0,11.0,108.0,-0.00113,0.19807,0.51265,0.59087,35.66667,0.41067,0.30833,0.711,11.0,36.0,47.0,22.0,6.33333,13.0,100.33333,-0.08451,0.30002,0.46439,0.54227,0.66667,0
38.0,0.45667,0.35533,0.80533,11.0,27.66667,38.66667,21.33333,7.66667,14.66667,98.66667,-0.12686,0.35001,0.5054,0.56493,36.33333,0.40633,0.27067,0.781,13.0,32.0,45.0,17.33333,5.33333,10.33333,94.33333,-0.15876,0.38099,0.4396,0.50199,0.66667,0
39.66667,0.465,0.33967,0.80567,11.33333,33.66667,45.0,23.33333,5.66667,15.66667,103.66667,-0.1087,0.37583,0.51636,0.5811,34.33333,0.411,0.26567,0.84133,9.0,29.0,38.0,21.66667,6.33333,13.0,87.66667,-0.23283,0.2651,0.46163,0.50694,1.0,1
43.66667,0.49267,0.30667,0.72033,14.66667,34.66667,49.33333,24.0,9.33333,16.0,110.33333,0.07452,0.496,0.53783,0.59068,42.33333,0.43467,0.30533,0.76033,10.0,38.0,48.0,22.66667,7.66667,10.0,106.0,-0.06222,0.25486,0.47619,0.52217,0.66667,1
39.0,0.48167,0.331,0.81833,7.33333,36.0,43.33333,25.66667,9.0,12.33333,104.0,0.11545,0.23035,0.54791,0.61153,37.33333,0.416,0.28767,0.765,10.66667,34.33333,45.0,22.33333,6.66667,11.0,104.66667,0.01754,0.28206,0.47518,0.55114,0.66667,0
40.33333,0.43533,0.398,0.69767,13.0,39.66667,52.66667,26.66667,8.33333,14.0,105.33333,0.0437,0.36786,0.49475,0.54269,43.66667,0.50167,0.39233,0.67867,10.66667,30.0,40.66667,30.33333,8.0,14.0,108.0,-0.09132,0.34268,0.57579,0.6037,1.0,0
40.66667,0.51167,0.35833,0.831,5.66667,30.33333,36.0,28.0,7.0,12.66667,108.66667,-0.02911,0.19731,0.57072,0.64404,37.0,0.44233,0.30767,0.73333,10.33333,28.0,38.33333,24.33333,9.66667,11.0,103.66667,-0.08285,0.30638,0.50598,0.58182,0.66667,1
40.33333,0.476,0.31567,0.75033,10.33333,29.66667,40.0,22.66667,9.0,15.33333,109.66667,-0.11961,0.33756,0.52319,0.60429,34.33333,0.42467,0.314,0.77133,7.66667,37.66667,45.33333,18.66667,5.66667,13.33333,93.0,-0.0814,0.21053,0.47429,0.5449,0.66667,0
43.0,0.51433,0.459,0.754,8.66667,38.0,46.66667,26.0,11.33333,16.33333,116.66667,0.18109,0.27163,0.58997,0.65574,40.66667,0.45333,0.356,0.70467,9.66667,33.33333,43.0,28.66667,8.33333,14.0,103.0,-0.10806,0.25888,0.51509,0.55355,0.66667,1
40.66667,0.44567,0.42867,0.64267,9.66667,35.0,44.66667,24.0,7.66667,11.66667,111.33333,-0.03928,0.23555,0.52053,0.57479,45.33333,0.483,0.41933,0.70167,11.33333,35.0,46.33333,27.33333,7.33333,10.66667,130.66667,0.04347,0.36204,0.56088,0.64253,0.33333,1
40.0,0.47533,0.39133,0.79033,8.0,34.66667,42.66667,20.0,9.0,13.0,109.0,0.02859,0.25044,0.54687,0.61414,45.0,0.462,0.379,0.863,10.0,37.33333,47.33333,23.33333,8.66667,9.66667,118.33333,0.00089,0.27276,0.52355,0.58256,0.33333,1
42.66667,0.531,0.448,0.902,7.66667,32.33333,40.0,30.0,6.33333,13.66667,116.0,0.2641,0.32256,0.61053,0.68368,38.33333,0.43133,0.31267,0.75833,13.0,32.0,45.0,19.66667,9.66667,12.66667,105.0,0.01151,0.38068,0.49252,0.55836,0.66667,1
42.0,0.46533,0.394,0.66433,6.66667,34.33333,41.0,24.0,7.33333,11.33333,116.66667,-0.06048,0.16184,0.55025,0.60744,41.66667,0.46833,0.36067,0.713,12.0,31.66667,43.66667,21.33333,8.0,14.66667,110.0,-0.03361,0.37222,0.53122,0.58676,0.66667,1
43.66667,0.48333,0.32933,0.84533,10.66667,31.33333,42.0,26.33333,10.0,14.33333,125.0,0.1333,0.31907,0.53983,0.63927,39.33333,0.49267,0.418,0.811,9.0,38.33333,47.33333,24.66667,5.0,15.66667,108.66667,-0.03672,0.2972,0.55771,0.63705,0.33333,1
40.0,0.47567,0.36167,0.714,6.66667,33.0,39.66667,22.0,6.33333,12.66667,109.66667,-0.02673,0.20623,0.53236,0.6068,37.0,0.455,0.26667,0.769,8.66667,29.0,37.66667,20.33333,7.33333,10.66667,97.0,-0.07659,0.26303,0.50053,0.56563,0.33333,0
40.33333,0.48233,0.33667,0.75433,9.66667,26.66667,36.33333,22.66667,8.33333,13.66667,104.0,-0.08284,0.29846,0.53273,0.58986,42.0,0.49967,0.445,0.666,9.33333,32.0,41.33333,25.33333,5.0,12.66667,109.66667,0.00845,0.2871,0.57751,0.61995,0.33333,1
39.33333,0.44933,0.30433,0.746,11.0,29.66667,40.66667,21.0,6.33333,14.33333,102.33333,-0.09268,0.3374,0.50183,0.55768,35.66667,0.433,0.39667,0.76967,9.66667,33.33333,43.0,17.33333,7.33333,12.0,97.66667,0.00014,0.28653,0.50173,0.56364,0.66667,1
41.33333,0.484,0.46333,0.88333,9.66667,38.33333,48.0,26.66667,7.0,14.0,109.0,0.27939,0.32629,0.56602,0.61695,42.66667,0.482,0.44233,0.83067,8.0,37.66667,45.66667,25.66667,6.33333,12.0,115.33333,-0.01966,0.22,0.57021,0.62511,0.33333,0
40.33333,0.459,0.309,0.79933,10.0,32.0,42.0,24.33333,8.66667,11.0,108.0,0.07615,0.29394,0.50976,0.57826,34.0,0.421,0.263,0.80967,8.33333,30.33333,38.66667,19.66667,4.66667,15.33333,95.0,-0.2812,0.23171,0.4723,0.55459,1.0,0
40.0,0.476,0.352,0.80567,7.0,38.0,45.0,25.33333,9.66667,12.33333,105.0,0.15118,0.19975,0.5434,0.59914,40.66667,0.46167,0.444,0.78567,9.66667,34.33333,44.0,23.0,5.66667,12.66667,107.33333,0.04084,0.2848,0.52992,0.58323,0.33333,1
32.66667,0.38467,0.35633,0.8,14.0,38.0,52.0,13.0,5.66667,14.66667,92.66667,-0.02164,0.4372,0.42567,0.5109,34.66667,0.415,0.327,0.78767,12.33333,28.33333,40.66667,17.66667,9.0,16.0,99.33333,-0.18741,0.40719,0.4687,0.55506,0.66667,1
43.0,0.49367,0.39633,0.698,15.0,31.0,46.0,23.33333,9.0,17.0,111.66667,0.07672,0.59569,0.55593,0.608,41.66667,0.49867,0.37767,0.76,10.0,36.33333,46.33333,21.33333,6.33333,16.66667,101.66667,0.08096,0.38496,0.55566,0.58903,0.33333,0
39.66667,0.458,0.328,0.74833,11.33333,33.0,44.33333,21.0,7.33333,12.0,104.66667,-0.01452,0.34465,0.5005,0.57179,42.33333,0.52433,0.43933,0.74733,6.33333,33.66667,40.0,22.33333,6.66667,14.66667,114.33333,0.12457,0.21238,0.61164,0.67122,0.33333,1
36.66667,0.456,0.44667,0.76067,6.66667,36.0,42.66667,20.33333,6.33333,11.0,97.33333,0.09266,0.18714,0.52308,0.58022,34.66667,0.41167,0.381,0.72333,12.33333,29.33333,41.66667,18.66667,9.0,13.0,98.0,-0.08106,0.411,0.48041,0.54837,0.66667,1
38.33333,0.46967,0.35633,0.75567,5.66667,33.0,38.66667,25.66667,9.33333,15.66667,99.66667,-0.14819,0.18911,0.54132,0.58841,40.0,0.45467,0.26267,0.83,10.66667,32.33333,43.0,21.33333,3.0,9.33333,105.33333,-0.12897,0.32222,0.4914,0.56665,0.33333,0
41.33333,0.47467,0.346,0.67367,9.66667,33.66667,43.33333,20.0,9.33333,14.0,101.33333,0.03825,0.29097,0.5301,0.56335,37.0,0.43867,0.34567,0.73067,12.33333,30.66667,43.0,24.0,7.66667,15.66667,99.33333,-0.11614,0.35137,0.49561,0.55682,0.66667,0
35.0,0.43067,0.40267,0.775,13.0,33.33333,46.33333,14.0,9.0,13.33333,101.33333,-0.01477,0.40595,0.47568,0.57485,35.0,0.39367,0.17833,0.76433,11.0,28.66667,39.66667,16.0,7.0,9.0,92.0,-0.18738,0.26907,0.41485,0.48805,1.0,1
41.66667,0.46967,0.393,0.75167,10.33333,33.33333,43.66667,24.33333,6.0,15.66667,104.0,-0.19349,0.33833,0.52839,0.56719,33.33333,0.412,0.291,0.799,7.0,33.66667,40.66667,13.66667,5.66667,13.0,90.0,-0.09797,0.19266,0.45132,0.52819,0.66667,0
42.0,0.47,0.38067,0.75533,8.0,36.66667,44.66667,26.33333,5.66667,10.66667,112.33333,0.09359,0.22115,0.54066,0.59835,37.0,0.431,0.32933,0.83367,9.66667,36.0,45.66667,23.66667,7.33333,12.0,103.66667,-0.09423,0.26465,0.48686,0.56967,0.66667,1
40.0,0.44567,0.32867,0.85367,10.66667,30.0,40.66667,20.66667,7.33333,13.33333,108.0,-0.14261,0.33698,0.48672,0.56631,42.0,0.49233,0.431,0.69233,9.66667,29.0,38.66667,27.66667,7.33333,13.0,107.33333,-0.12326,0.30605,0.57472,0.60804,1.0,1
41.0,0.486,0.32367,0.80467,7.33333,31.0,38.33333,24.33333,6.66667,11.33333,109.0,-0.06368,0.24131,0.5416,0.61046,42.66667,0.49833,0.41133,0.88567,7.66667,32.66667,40.33333,26.66667,4.66667,12.66667,112.33333,0.10498,0.23676,0.57521,0.63135,0.33333,1
42.0,0.52233,0.437,0.75967,7.66667,30.33333,38.0,26.66667,4.66667,15.0,116.66667,-0.00081,0.24622,0.59645,0.67654,39.0,0.45867,0.393,0.738,9.33333,34.66667,44.0,25.66667,8.33333,15.0,104.0,-0.0706,0.2744,0.53112,0.58459,0.66667,0
41.33333,0.44433,0.37133,0.76833,13.33333,36.0,49.33333,25.0,7.66667,12.0,115.33333,0.14978,0.40521,0.50871,0.58305,37.33333,0.43433,0.329,0.833,10.33333,35.33333,45.66667,22.66667,7.33333,14.0,99.33333,-0.06363,0.30452,0.49193,0.54923,0.66667,1
37.66667,0.45233,0.36767,0.818,5.66667,34.33333,40.0,21.0,7.0,11.33333,104.33333,-0.0877,0.15198,0.51304,0.58988,39.66667,0.479,0.34533,0.735,12.0,30.0,42.0,21.66667,9.66667,16.0,108.66667,-0.01394,0.40285,0.53542,0.61216,0.66667,1
40.66667,0.50167,0.41133,0.881,9.0,30.66667,39.66667,28.0,5.33333,14.33333,112.66667,0.03963,0.30108,0.57438,0.65422,38.0,0.45433,0.39367,0.87367,10.33333,34.0,44.33333,20.33333,7.66667,14.0,104.0,0.10291,0.31802,0.53019,0.59435,0.33333,1
40.66667,0.465,0.334,0.799,11.66667,30.0,41.66667,23.0,5.33333,12.66667,113.0,-0.09005,0.37258,0.53083,0.61134,45.66667,0.49233,0.47833,0.70267,13.0,28.33333,41.33333,28.66667,8.66667,9.33333,117.66667,-0.03677,0.39491,0.5441,0.60044,0.66667,1
43.33333,0.534,0.39833,0.77233,7.66667,39.0,46.66667,28.66667,10.33333,18.0,115.33333,0.18126,0.30492,0.60729,0.67065,42.66667,0.47767,0.36067,0.72033,11.66667,34.33333,46.0,24.0,9.0,14.33333,117.66667,0.07233,0.36667,0.54383,0.61613,0.33333,0
41.0,0.44467,0.31733,0.83567,8.66667,32.33333,41.0,25.0,8.66667,12.0,121.0,0.07479,0.23932,0.5077,0.60723,35.33333,0.443,0.35533,0.73033,8.66667,32.66667,41.33333,18.33333,5.33333,11.66667,105.33333,-0.01713,0.2497,0.51377,0.60626,0.66667,0
41.33333,0.47233,0.37367,0.71567,12.33333,40.33333,52.66667,25.66667,4.33333,13.66667,111.66667,0.19514,0.40761,0.54738,0.60434,37.33333,0.47467,0.412,0.77967,8.66667,29.0,37.66667,20.66667,7.33333,14.33333,102.66667,0.02159,0.28946,0.55681,0.61839,0.66667,1
42.66667,0.50533,0.415,0.72767,6.0,40.66667,46.66667,28.0,6.66667,11.66667,110.66667,0.26902,0.18114,0.57654,0.62653,39.66667,0.48633,0.39433,0.85433,7.0,35.66667,42.66667,20.0,7.66667,15.33333,106.0,0.06751,0.227,0.53704,0.61438,0.66667,0
42.0,0.50867,0.37433,0.74733,6.0,32.0,38.0,26.66667,7.66667,14.0,114.33333,0.04437,0.19066,0.56611,0.64347,39.0,0.472,0.35767,0.861,7.0,32.33333,39.33333,16.66667,7.0,13.0,103.0,-0.05434,0.23293,0.52,0.5922,1.0,0
43.0,0.47233,0.33467,0.763,13.33333,37.0,50.33333,24.66667,6.33333,12.66667,112.33333,0.05986,0.40076,0.52339,0.58397,40.0,0.468,0.29267,0.72433,9.66667,27.0,36.66667,23.33333,9.0,12.0,104.0,-0.08081,0.29934,0.51121,0.5761,0.66667,1
36.66667,0.43333,0.244,0.802,9.66667,28.33333,38.0,19.0,7.66667,13.66667,96.33333,-0.18276,0.28702,0.47449,0.5405,40.66667,0.48567,0.37,0.843,9.0,32.66667,41.66667,23.33333,7.0,16.66667,109.33333,-0.09852,0.30411,0.55037,0.61676,1.0,0
41.66667,0.46933,0.38033,0.74933,12.0,30.33333,42.33333,24.33333,8.0,12.33333,118.0,0.0588,0.3634,0.54141,0.62031,42.66667,0.477,0.37433,0.833,8.66667,35.66667,44.33333,24.33333,5.33333,11.0,114.0,0.02723,0.25491,0.54446,0.60845,0.33333,0
40.66667,0.43333,0.302,0.80267,13.33333,29.0,42.33333,26.33333,9.66667,11.0,107.0,0.04128,0.42005,0.48318,0.54533,42.66667,0.44,0.34933,0.661,10.33333,39.33333,49.66667,18.33333,8.33333,10.66667,105.0,0.18574,0.26474,0.48273,0.52094,0.0,1
38.66667,0.44033,0.288,0.74433,12.33333,30.0,42.33333,23.0,4.33333,13.0,100.66667,-0.26647,0.35367,0.48928,0.54765,38.0,0.458,0.29667,0.82067,12.66667,28.0,40.66667,18.0,10.66667,15.66667,107.66667,0.03926,0.41207,0.50473,0.60137,0.66667,0
36.0,0.43533,0.34467,0.793,11.33333,34.33333,45.66667,22.0,4.0,15.0,93.0,-0.03978,0.35978,0.49811,0.54467,44.66667,0.49433,0.46067,0.78433,11.33333,34.0,45.33333,24.66667,7.66667,13.33333,121.33333,0.12132,0.35371,0.57184,0.63511,0.0,0
36.0,0.42433,0.273,0.71467,12.0,34.66667,46.66667,17.0,8.0,12.66667,104.66667,-0.03902,0.34804,0.46269,0.56564,38.66667,0.445,0.239,0.81333,12.66667,32.33333,45.0,15.0,7.0,11.0,102.33333,0.01936,0.41198,0.47212,0.5545,0.66667,1
41.0,0.46133,0.39,0.79567,8.33333,33.66667,42.0,25.66667,5.66667,13.33333,112.66667,-0.11709,0.21046,0.52006,0.59451,37.33333,0.43867,0.33633,0.746,9.66667,31.33333,41.0,19.66667,8.0,15.0,99.33333,-0.16018,0.28046,0.49331,0.554,0.66667,0
43.0,0.51867,0.375,0.80067,8.33333,36.66667,45.0,26.66667,5.0,12.66667,114.33333,0.10683,0.29634,0.57879,0.65014,39.0,0.43833,0.34733,0.729,10.66667,33.0,43.66667,25.0,7.66667,13.0,98.33333,-0.194,0.29855,0.48708,0.53154,1.0,0
42.66667,0.46667,0.42667,0.75,12.0,35.66667,47.66667,28.33333,9.33333,11.66667,117.0,0.12824,0.36025,0.53668,0.60342,40.66667,0.47067,0.34667,0.679,9.0,28.66667,37.66667,25.33333,7.66667,9.0,106.66667,-0.04829,0.25578,0.53763,0.58872,0.33333,1
35.66667,0.432,0.323,0.786,10.33333,36.33333,46.66667,22.0,8.33333,12.66667,98.66667,0.05958,0.30645,0.4767,0.55879,38.0,0.446,0.36267,0.76233,10.66667,31.0,41.66667,20.33333,6.33333,14.33333,100.33333,-0.03137,0.36145,0.50655,0.56366,0.66667,0
41.33333,0.47133,0.30833,0.80467,10.0,28.33333,38.33333,26.33333,7.0,12.33333,109.0,-0.13022,0.30723,0.51788,0.59039,43.33333,0.50767,0.42467,0.70233,7.0,30.66667,37.66667,22.66667,6.66667,12.66667,112.0,0.07447,0.21779,0.58445,0.62951,0.33333,1
37.0,0.43367,0.35433,0.72233,9.66667,38.33333,48.0,22.66667,8.66667,14.66667,96.66667,0.05613,0.28884,0.50198,0.54499,39.33333,0.46067,0.321,0.719,7.66667,28.0,35.66667,22.66667,7.0,9.66667,105.66667,-0.16006,0.1991,0.5096,0.58156,0.66667,0
42.66667,0.494,0.36733,0.75567,12.0,35.33333,47.33333,25.33333,9.0,15.66667,108.33333,0.16642,0.41712,0.5569,0.6035,46.66667,0.50467,0.37067,0.784,12.66667,37.0,49.66667,28.33333,9.66667,12.0,120.66667,0.28719,0.44566,0.56766,0.62469,0.0,0
41.0,0.43,0.332,0.822,12.0,37.0,49.0,25.33333,8.66667,16.33333,112.0,-0.01862,0.34381,0.49168,0.55912,37.66667,0.43633,0.342,0.75767,12.0,30.0,42.0,24.0,9.66667,14.33333,99.33333,-0.06689,0.33866,0.49015,0.54708,0.66667,0
35.33333,0.43133,0.31067,0.72767,9.33333,37.0,46.33333,18.0,7.33333,15.33333,100.0,-0.12598,0.25428,0.48915,0.5685,41.0,0.48933,0.355,0.80267,11.0,30.33333,41.33333,25.0,11.0,14.0,112.0,0.02164,0.36111,0.54864,0.62814,0.33333,0
43.33333,0.50767,0.38867,0.75433,9.66667,31.33333,41.0,26.66667,6.0,12.0,116.33333,-0.04195,0.31038,0.56355,0.63636,36.0,0.39767,0.18767,0.69767,12.66667,30.0,42.66667,12.66667,7.33333,8.0,93.0,-0.0087,0.31244,0.41838,0.48581,0.66667,1
39.33333,0.44633,0.35833,0.696,8.66667,36.33333,45.0,25.33333,7.0,14.66667,98.66667,-0.09314,0.23284,0.50728,0.54179,38.0,0.46567,0.261,0.707,10.66667,32.0,42.66667,20.66667,7.0,13.66667,102.66667,-0.08512,0.32097,0.5147,0.58591,1.0,0
43.66667,0.48833,0.40167,0.72067,7.66667,33.0,40.66667,27.66667,6.33333,13.33333,114.66667,-0.03351,0.22141,0.5624,0.61239,41.0,0.473,0.31033,0.75567,11.66667,31.66667,43.33333,23.33333,6.66667,8.66667,108.0,0.08735,0.36258,0.52477,0.58743,0.33333,0
39.0,0.47167,0.35467,0.841,8.0,35.66667,43.66667,26.33333,7.66667,15.0,102.0,0.02523,0.28138,0.53672,0.5926,43.66667,0.459,0.39633,0.87967,10.0,40.0,50.0,25.33333,7.33333,11.66667,121.33333,0.09084,0.26949,0.54681,0.61127,0.0,0
42.66667,0.46967,0.34467,0.75533,9.33333,37.66667,47.0,26.66667,8.66667,15.0,111.0,0.07016,0.27251,0.53556,0.58598,36.33333,0.444,0.3,0.81933,9.0,32.0,41.0,21.33333,6.66667,16.0,106.33333,-0.17514,0.26162,0.50183,0.60127,1.0,0
47.33333,0.545,0.269,0.72933,10.0,32.0,42.0,24.33333,6.33333,9.66667,116.33333,0.12312,0.35978,0.57831,0.63588,43.33333,0.50067,0.38933,0.74467,10.33333,31.66667,42.0,30.66667,7.0,14.33333,113.33333,-0.03923,0.33473,0.57179,0.62452,0.66667,0
42.66667,0.49633,0.31867,0.70467,6.33333,33.33333,39.66667,20.66667,6.0,10.0,114.66667,-0.06066,0.20308,0.55064,0.62172,36.0,0.44733,0.36667,0.762,7.33333,37.0,44.33333,22.66667,7.0,15.66667,93.0,-0.03255,0.23392,0.51129,0.55846,0.66667,0
40.66667,0.484,0.41733,0.716,7.33333,40.33333,47.66667,24.33333,7.66667,16.66667,110.66667,0.01606,0.22614,0.55397,0.61943,40.66667,0.478,0.41733,0.82167,9.66667,32.0,41.66667,26.0,8.0,13.66667,113.66667,0.05596,0.31429,0.55818,0.62886,0.33333,1
41.33333,0.45967,0.35167,0.72133,7.66667,33.33333,41.0,22.66667,7.66667,13.33333,113.66667,-0.12032,0.19444,0.53193,0.59617,42.66667,0.493,0.25967,0.869,9.33333,26.33333,35.66667,25.0,7.33333,11.0,111.0,-0.04584,0.34323,0.53334,0.60689,0.66667,1
40.33333,0.45,0.295,0.774,9.33333,30.33333,39.66667,24.33333,11.33333,10.33333,105.0,-0.03256,0.25554,0.49413,0.55546,42.33333,0.46133,0.425,0.712,12.0,30.66667,42.66667,25.66667,9.33333,10.0,113.33333,-0.10269,0.33606,0.51008,0.57946,0.66667,0
38.33333,0.47833,0.44433,0.784,4.0,32.66667,36.66667,24.66667,6.33333,13.66667,103.33333,-0.08578,0.11474,0.55718,0.61376,40.0,0.439,0.31867,0.70867,14.33333,34.66667,49.0,25.66667,11.33333,15.33333,111.0,-0.02395,0.42329,0.49105,0.56642,0.66667,0
41.66667,0.46367,0.41067,0.77133,11.33333,34.0,45.33333,25.33333,7.33333,12.0,117.66667,0.00586,0.32831,0.53327,0.61254,48.0,0.51,0.42067,0.74233,10.0,35.66667,45.66667,30.0,6.66667,11.33333,131.33333,0.05965,0.32931,0.58342,0.65338,0.33333,0
38.33333,0.481,0.34833,0.80267,9.66667,29.33333,39.0,21.33333,7.0,13.66667,104.33333,-0.08268,0.31388,0.53712,0.61449,35.66667,0.42367,0.392,0.842,11.0,30.33333,41.33333,20.33333,5.66667,14.33333,103.33333,-0.13564,0.32908,0.49233,0.57616,1.0,0
37.66667,0.47133,0.373,0.75567,10.66667,36.66667,47.33333,25.33333,8.0,16.0,106.66667,0.1643,0.33535,0.55454,0.62556,42.66667,0.44933,0.348,0.74967,14.66667,37.33333,52.0,24.66667,8.66667,14.33333,118.33333,0.10317,0.44747,0.51592,0.58744,0.33333,0
38.66667,0.46133,0.35367,0.84633,5.66667,37.0,42.66667,23.33333,9.0,14.33333,112.66667,0.09143,0.17361,0.51637,0.62105,40.66667,0.48033,0.36967,0.68367,7.33333,31.0,38.33333,22.33333,9.33333,11.66667,107.0,0.02327,0.22598,0.54275,0.5987,0.33333,0
34.33333,0.455,0.36133,0.724,9.33333,31.66667,41.0,19.33333,6.33333,16.33333,98.66667,0.00518,0.29574,0.51032,0.60509,42.33333,0.441,0.28167,0.83567,11.66667,31.33333,43.0,23.33333,8.0,9.66667,109.0,-0.02869,0.33044,0.48386,0.54408,0.66667,0
39.33333,0.455,0.344,0.86233,10.66667,29.66667,40.33333,22.33333,8.66667,12.0,102.66667,-0.03683,0.33671,0.5051,0.56791,37.0,0.45833,0.40633,0.743,10.33333,31.66667,42.0,18.66667,5.66667,13.0,105.33333,0.04123,0.33304,0.53444,0.60965,0.33333,0
36.33333,0.43567,0.39433,0.765,7.0,32.33333,39.33333,21.33333,4.66667,9.0,96.33333,-0.03606,0.19815,0.50044,0.55373,35.0,0.437,0.261,0.806,9.0,28.33333,37.33333,17.66667,8.66667,13.33333,96.33333,-0.15771,0.27345,0.48142,0.56488,0.66667,1
38.66667,0.49733,0.35933,0.74133,5.0,36.0,41.0,26.0,7.66667,14.33333,103.0,0.12816,0.1613,0.55327,0.62235,42.0,0.468,0.342,0.80833,12.0,30.0,42.0,27.66667,9.33333,14.0,113.0,-0.03486,0.35569,0.53317,0.59858,0.66667,1
40.0,0.46933,0.34633,0.809,10.33333,37.33333,47.66667,22.0,8.0,10.66667,106.33333,0.17137,0.31976,0.52573,0.59215,41.0,0.50833,0.27467,0.798,8.66667,26.66667,35.33333,23.0,8.33333,13.66667,108.66667,-0.04337,0.33812,0.55483,0.63274,0.66667,0
37.0,0.483,0.4,0.875,8.0,31.0,39.0,21.66667,5.33333,17.0,96.66667,-0.04912,0.27954,0.54606,0.6046,33.33333,0.378,0.294,0.872,9.0,36.33333,45.33333,19.0,6.66667,13.0,97.0,-0.08943,0.2257,0.44139,0.52235,1.0,0
38.66667,0.42133,0.32133,0.75467,12.0,30.66667,42.66667,23.66667,8.0,10.0,106.0,-0.04184,0.34403,0.47083,0.5467,35.0,0.41033,0.34233,0.76,11.0,33.0,44.0,22.0,7.66667,12.66667,106.0,-0.04096,0.29286,0.47457,0.57185,0.66667,0
40.66667,0.43533,0.35633,0.73633,14.33333,30.0,44.33333,25.66667,5.33333,11.33333,109.0,-0.1332,0.40465,0.50253,0.55767,34.66667,0.43667,0.28567,0.78967,8.0,29.33333,37.33333,21.33333,5.66667,17.33333,97.66667,-0.28351,0.2219,0.49313,0.57683,1.0,0
37.66667,0.43467,0.33133,0.68867,14.33333,37.66667,52.0,22.0,8.66667,15.33333,104.33333,0.14827,0.44955,0.50194,0.56524,44.0,0.47033,0.44,0.80667,11.33333,33.0,44.33333,23.0,9.0,13.0,116.33333,0.06852,0.32461,0.53682,0.59273,0.33333,1
35.66667,0.42967,0.30733,0.75533,10.0,33.33333,43.33333,17.0,8.66667,14.66667,108.66667,-0.05956,0.30258,0.47993,0.59458,34.66667,0.38867,0.271,0.83667,10.33333,38.33333,48.66667,19.66667,7.66667,13.66667,96.0,-0.09689,0.25238,0.43091,0.51143,0.66667,1
37.0,0.47967,0.32767,0.76867,7.33333,35.33333,42.66667,24.0,9.0,17.33333,100.33333,0.11626,0.24964,0.53156,0.61008,37.0,0.42267,0.32333,0.745,9.66667,31.66667,41.33333,21.33333,9.33333,15.0,101.0,-0.15902,0.26073,0.47768,0.54418,0.66667,0
43.0,0.51867,0.38633,0.76367,7.66667,35.33333,43.0,26.33333,9.66667,14.66667,112.66667,0.11541,0.27607,0.5807,0.64381,37.33333,0.446,0.42867,0.76167,8.66667,30.66667,39.33333,22.66667,6.33333,14.33333,103.0,-0.1234,0.25417,0.51536,0.58254,1.0,0
36.66667,0.451,0.354,0.78533,12.0,34.66667,46.66667,22.33333,6.33333,14.0,105.33333,0.06715,0.38889,0.52888,0.60691,46.33333,0.48733,0.39467,0.78467,11.0,34.66667,45.66667,28.0,9.0,12.66667,118.0,0.1488,0.31484,0.55409,0.59908,0.33333,0
37.66667,0.47267,0.34767,0.72367,8.33333,34.33333,42.66667,21.0,7.33333,14.33333,102.0,0.04766,0.25329,0.53128,0.6015,40.66667,0.48733,0.408,0.68733,8.0,32.66667,40.66667,23.66667,7.33333,17.33333,108.66667,0.01926,0.24246,0.56178,0.61723,0.33333,1
45.66667,0.51133,0.40233,0.73733,9.0,32.33333,41.33333,27.0,9.0,10.33333,119.33333,0.08958,0.27899,0.57492,0.6322,38.33333,0.43233,0.32167,0.78467,11.0,34.0,45.0,25.33333,7.33333,15.0,97.66667,-0.17746,0.30756,0.47702,0.52882,1.0,0
38.66667,0.46733,0.43567,0.82233,11.0,34.66667,45.66667,22.0,9.0,18.33333,101.33333,-0.00964,0.36297,0.53337,0.58828,38.33333,0.447,0.32733,0.708,10.33333,32.33333,42.66667,22.66667,9.0,10.66667,100.33333,-0.03516,0.27064,0.49374,0.55397,0.66667,1
43.0,0.50567,0.396,0.68833,5.33333,36.0,41.33333,27.33333,7.66667,11.33333,109.33333,0.15157,0.14411,0.57213,0.61519,40.66667,0.474,0.305,0.80967,9.33333,33.0,42.33333,21.0,8.0,13.66667,107.66667,-0.06301,0.28042,0.51623,0.59184,0.66667,1
38.33333,0.44133,0.371,0.702,11.66667,36.33333,48.0,22.66667,5.0,14.33333,105.33333,0.01811,0.3547,0.50923,0.57191,35.33333,0.412,0.356,0.802,10.0,37.0,47.0,19.66667,6.66667,10.33333,101.33333,0.01052,0.25029,0.4817,0.55971,0.33333,0
48.33333,0.53033,0.459,0.701,9.33333,35.33333,44.66667,27.0,8.33333,14.33333,122.66667,0.15637,0.29845,0.60204,0.64456,37.33333,0.441,0.372,0.72933,10.0,31.0,41.0,26.66667,8.33333,11.66667,100.66667,0.00287,0.27919,0.50192,0.56238,0.66667,1
