Date,Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,OddsAway,OddsHome,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
"Mon, Oct 28, 2019",Orlando Magic,240,34,89,0.382,12,39,0.308,15,18,0.833,8,39,47,22,9,6,16,20,95,Toronto Raptors,240,33,85,0.388,10,39,0.256,28,30,0.933,6,46,52,19,9,2,16,20,104,0,0.13058410981014443,-0.13058410981014437,0.15384615384615385,0.17391304347826086,0.4470588235294118,0.449438202247191,0.5676855895196506,0.5109724612736661,2.75,1.48,1518.422395234333,1500.116194845617,0.48340073634044245,0.5165992636595576,2.0686770309256097,1.9357364021699552,1
"Mon, Oct 28, 2019",Philadelphia 76ers,240,37,88,0.42,11,41,0.268,20,25,0.8,12,37,49,22,12,11,21,29,105,Atlanta Hawks,240,36,84,0.429,9,27,0.333,22,32,0.688,8,37,45,23,12,3,21,25,103,1,-0.027744990482904318,0.027744990482904245,0.21621621621621623,0.32432432432432434,0.48214285714285715,0.48295454545454547,0.5656854130052724,0.5614973262032086,1.36,3.3,1515.1511020354014,1510.807270595099,0.4937490497493023,0.5062509502506978,2.025320353543451,1.975304934252065,0
"Mon, Oct 28, 2019",Oklahoma City Thunder,240,41,94,0.436,13,35,0.371,17,24,0.708,16,36,52,22,7,3,13,27,112,Houston Rockets,240,39,90,0.433,10,44,0.227,28,33,0.848,9,31,40,21,6,6,14,24,116,0,0.05062607306996814,-0.05062607306996795,0.25,0.5161290322580645,0.4888888888888889,0.5053191489361702,0.5963397079991775,0.5640612409347301,5.25,1.17,1496.5,1507.1179298717657,0.5152756740429654,0.48472432595703463,1.940708731995403,2.0630282955690546,1
"Mon, Oct 28, 2019",Cleveland Cavaliers,240,45,100,0.45,12,39,0.308,10,12,0.833,10,38,48,19,2,3,11,22,112,Milwaukee Bucks,240,48,92,0.522,17,38,0.447,16,24,0.667,8,42,50,29,9,7,12,15,129,0,0.2038723333656499,-0.20387233336565003,0.21052631578947367,0.23809523809523808,0.6141304347826086,0.51,0.6630345394736842,0.5455962587685113,13.0,1.03,1518.5215867203444,1488.9784132796556,0.5007195573448133,0.49928044265518673,1.9971259067705325,2.002882377450984,1
"Mon, Oct 28, 2019",Golden State Warriors,240,51,104,0.49,14,35,0.4,18,24,0.75,19,42,61,37,8,2,18,22,134,New Orleans Pelicans,240,48,103,0.466,15,47,0.319,12,22,0.545,11,30,41,36,13,7,15,20,123,1,-0.12357468511853258,0.12357468511853247,0.2619047619047619,0.6333333333333333,0.5388349514563107,0.5576923076923077,0.5702893175074184,0.613103953147877,2.2,1.71,1485.0867681413642,1478.6140088400318,0.4677507341914754,0.5322492658085245,2.1378908185543253,1.8788189373656137,0
"Mon, Oct 28, 2019",Portland Trail Blazers,240,39,100,0.39,10,33,0.303,22,27,0.815,9,40,49,19,4,8,10,27,110,San Antonio Spurs,240,41,85,0.482,7,22,0.318,24,32,0.75,7,43,50,25,5,9,18,19,113,0,0.038819248890528193,-0.038819248890528166,0.175,0.20930232558139536,0.5235294117647059,0.44,0.6138635375923511,0.5191617896922787,3.0,1.4,1503.5,1503.751843163889,0.5003624313833624,0.4996375686166375,1.9985513245574396,2.001450777147787,1
"Mon, Oct 28, 2019",Utah Jazz,240,27,71,0.38,10,31,0.323,32,39,0.821,6,43,49,19,8,5,23,26,96,Phoenix Suns,240,33,80,0.413,13,34,0.382,16,23,0.696,3,37,40,23,7,3,16,31,95,1,-0.015106892390208286,0.015106892390208387,0.06976744186046512,0.16216216216216217,0.49375,0.4507042253521127,0.5584293439924759,0.6031666247800955,1.53,2.6,1518.5722818911704,1510.618913159307,0.48855618121105704,0.5114438187889431,2.0468475038452096,1.9552489701956273,0
"Mon, Oct 28, 2019",Denver Nuggets,240,36,98,0.367,10,36,0.278,19,21,0.905,19,35,54,19,8,5,10,18,101,Sacramento Kings,240,36,91,0.396,12,37,0.324,10,16,0.625,15,33,48,25,6,8,12,21,94,1,-0.10362263107415728,0.10362263107415744,0.42857142857142855,0.5757575757575758,0.46153846153846156,0.41836734693877553,0.4972492594159966,0.4921068017930228,1.45,2.8,1460.4543493893987,1506.5993524475189,0.5572353646401634,0.44276463535983657,1.7945738254530081,2.25853629702674,0
"Mon, Oct 28, 2019",Charlotte Hornets,240,36,83,0.434,14,39,0.359,10,14,0.714,9,29,38,24,5,3,21,23,96,Los Angeles Clippers,240,40,83,0.482,12,33,0.364,19,21,0.905,9,35,44,23,11,8,21,24,111,0,0.20945336562894978,-0.2094533656289497,0.3103448275862069,0.2571428571428571,0.5542168674698795,0.5180722891566265,0.6334170280757817,0.5576208178438662,13.0,1.03,1525.071678807422,1464.0102962308872,0.4311807627308562,0.5688192372691437,2.3192129297850927,1.7580277432263387,1
"Tue, Oct 29, 2019",Atlanta Hawks,240,35,83,0.422,11,39,0.282,16,24,0.667,9,24,33,28,14,7,20,29,97,Miami Heat,240,33,73,0.452,13,31,0.419,33,45,0.733,13,36,49,19,11,6,26,22,112,0,0.2074420798704763,-0.2074420798704764,0.5416666666666666,0.25,0.541095890410959,0.4879518072289157,0.6755126658624849,0.5493883099229724,4.0,1.25,1519.0788124718497,1507.5722895635517,0.5052541647899752,0.4947458352100247,1.9792018941905831,2.0212398545517614,1
"Tue, Oct 29, 2019",Dallas Mavericks,240,41,84,0.488,13,37,0.351,14,24,0.583,10,32,42,29,6,5,8,14,109,Denver Nuggets,240,43,91,0.473,11,32,0.344,9,13,0.692,14,36,50,24,6,1,10,24,106,1,-0.0402638702137271,0.04026387021372733,0.4375,0.2777777777777778,0.532967032967033,0.5654761904761905,0.5646707862774345,0.6104390681003584,2.85,1.43,1506.5993524475189,1506.9294928715078,0.5004751101187995,0.4995248898812005,1.9981013636474878,2.001902248029773,0
"Tue, Oct 29, 2019",Memphis Grizzlies,240,31,95,0.326,7,34,0.206,22,23,0.957,13,33,46,20,10,3,21,27,91,Los Angeles Lakers,240,40,86,0.465,7,26,0.269,33,39,0.846,10,44,54,25,9,8,18,19,120,0,0.39909595540982223,-0.39909595540982234,0.30303030303030304,0.29545454545454547,0.5058139534883721,0.3631578947368421,0.6343835906111228,0.4547271637017789,6.75,1.12,1524.3506959854333,1467.897851513961,0.45843872724656065,0.5415612727534393,2.1813165872920965,1.846513128451261,1
"Wed, Oct 30, 2019",Chicago Bulls,240,39,90,0.433,14,39,0.359,19,23,0.826,9,23,32,25,6,5,6,24,111,Cleveland Cavaliers,240,41,78,0.526,10,24,0.417,25,31,0.806,10,37,47,25,3,7,17,21,117,0,0.07594885323329842,-0.07594885323329863,0.43478260869565216,0.24324324324324326,0.5897435897435898,0.5111111111111111,0.6896958264560246,0.5838417841363349,1.77,2.1,1492.4346303220725,1481.1757530796726,0.49374529177383575,0.5062547082261643,2.025335768585027,1.9752902713810614,1
"Wed, Oct 30, 2019",New York Knicks,240,31,82,0.378,7,31,0.226,14,20,0.7,10,34,44,19,1,10,11,15,83,Orlando Magic,240,37,88,0.42,12,32,0.375,9,12,0.75,14,38,52,24,5,6,7,17,95,0,0.19481617698402312,-0.194816176984023,0.4117647058823529,0.2631578947368421,0.48863636363636365,0.42073170731707316,0.5240511915269197,0.48032407407407407,4.75,1.2,1507.2911868489098,1477.8758553749803,0.4783328002195178,0.5216671997804823,2.0905946645119826,1.9169309483532804,1
"Wed, Oct 30, 2019",Minnesota Timberwolves,240,32,81,0.395,10,35,0.286,21,28,0.75,6,28,34,12,13,6,21,21,95,Philadelphia 76ers,240,43,92,0.467,9,25,0.36,22,28,0.786,16,40,56,24,14,6,22,27,117,0,0.3005091112524567,-0.30050911125245666,0.5714285714285714,0.15,0.5163043478260869,0.4567901234567901,0.5959657701711492,0.5449747590637908,3.5,1.32,1526.1393381581368,1503.1679324369622,0.5110689187679258,0.4889310812320741,1.9566832637969434,2.0452780328059035,1
"Wed, Oct 30, 2019",Milwaukee Bucks,240,38,82,0.463,14,45,0.311,15,24,0.625,5,40,45,21,3,4,15,21,105,Boston Celtics,240,41,92,0.446,17,41,0.415,17,21,0.81,5,40,45,25,4,4,9,20,116,0,0.14373547746144957,-0.14373547746144952,0.125,0.125,0.5380434782608695,0.5487804878048781,0.6002897950734837,0.601512373968836,1.61,2.42,1518.7871674812022,1510.8619983274716,0.5106392261915216,0.4893607738084784,1.9583297731712792,2.0434821373553143,1
"Wed, Oct 30, 2019",Indiana Pacers,240,45,96,0.469,11,26,0.423,17,20,0.85,11,30,41,25,9,2,9,24,118,Brooklyn Nets,240,41,93,0.441,10,31,0.323,16,26,0.615,18,36,54,21,6,5,19,19,108,1,-0.1277555471983727,0.12775554719837268,0.6,0.3055555555555556,0.4946236559139785,0.5260416666666666,0.5470016207455429,0.5876494023904382,2.3,1.67,1492.2626252210289,1496.7373747789711,0.4841750147352649,0.515824985264735,2.0653688636675636,1.9386420366721353,0
"Wed, Oct 30, 2019",Detroit Pistons,240,41,88,0.466,14,30,0.467,17,23,0.739,11,31,42,30,5,1,20,15,113,Toronto Raptors,240,51,86,0.593,13,27,0.481,10,12,0.833,3,31,34,30,12,2,14,22,125,0,0.14560532224689926,-0.1456053222468993,0.0967741935483871,0.3548387096774194,0.6686046511627907,0.5454545454545454,0.7050992779783394,0.6071351816032667,4.75,1.2,1525.2040224860364,1478.2600001177962,0.452108483446892,0.547891516553108,2.2118585176194054,1.8251788352029876,1
"Wed, Oct 30, 2019",Portland Trail Blazers,240,34,86,0.395,17,35,0.486,17,24,0.708,9,40,49,19,9,8,17,30,102,Oklahoma City Thunder,240,33,84,0.393,4,27,0.148,29,37,0.784,13,42,55,15,8,2,18,21,99,1,-0.04306872189188598,0.04306872189188593,0.325,0.21428571428571427,0.4166666666666667,0.4941860465116279,0.537225960494899,0.5587204206836108,1.83,2.0,1507.1179298717657,1503.751843163889,0.49515596338824475,0.5048440366117553,2.0195657003850203,1.980809769907293,0
"Wed, Oct 30, 2019",Houston Rockets,240,55,103,0.534,23,54,0.426,26,33,0.788,19,25,44,34,10,5,13,24,159,Washington Wizards,240,57,91,0.626,20,36,0.556,24,29,0.828,11,29,40,31,6,4,19,27,158,1,-0.009102207107252434,0.009102207107252484,0.44,0.6551724137931034,0.7362637362637363,0.6456310679611651,0.811254877798316,0.721023036459278,1.29,3.75,1504.0755510177007,1496.5,0.48909963309445875,0.5109003669055413,2.044573196003343,1.9573287959389678,0
"Wed, Oct 30, 2019",Charlotte Hornets,240,46,84,0.548,16,32,0.5,10,14,0.714,10,36,46,30,8,3,20,17,118,Sacramento Kings,240,44,96,0.458,14,46,0.304,9,12,0.75,10,29,39,26,11,5,15,19,111,1,-0.08822718301173522,0.08822718301173532,0.2777777777777778,0.3448275862068966,0.53125,0.6428571428571429,0.5626520681265207,0.6775378961874139,3.75,1.29,1456.9901700707214,1467.4744755495644,0.5051172401889628,0.49488275981103724,1.9797384061290468,2.0206806161156905,0
"Wed, Oct 30, 2019",Los Angeles Clippers,240,39,82,0.476,8,23,0.348,10,12,0.833,6,30,36,19,3,4,19,22,96,Utah Jazz,240,44,80,0.55,11,24,0.458,11,16,0.688,3,33,36,23,12,5,14,18,110,0,0.19639721280350333,-0.1963972128035035,0.1,0.18181818181818182,0.61875,0.524390243902439,0.6585249042145594,0.5671077504725898,3.3,1.36,1518.430721351893,1517.259870614836,0.520787212839061,0.47921278716093896,1.9201700336467942,2.086755668446217,1
"Wed, Oct 30, 2019",Phoenix Suns,240,44,96,0.458,15,36,0.417,18,21,0.857,13,32,45,33,12,4,16,22,121,Golden State Warriors,240,36,82,0.439,8,28,0.286,30,36,0.833,7,36,43,24,8,6,18,22,110,1,-0.13750352374993496,0.13750352374993502,0.21875,0.3611111111111111,0.4878048780487805,0.5364583333333334,0.6116548042704626,0.6012721129000198,2.85,1.43,1471.9727944201152,1525.213496311087,0.5572523720055551,0.44274762799444484,1.7945190549857923,2.2586230546955,0
"Thu, Oct 31, 2019",Miami Heat,240,40,84,0.476,14,37,0.378,12,19,0.632,9,32,41,29,12,9,13,18,106,Atlanta Hawks,240,36,88,0.409,7,34,0.206,18,26,0.692,16,34,50,20,5,5,16,15,97,1,-0.12800761237607147,0.12800761237607136,0.5,0.2647058823529412,0.44886363636363635,0.5595238095238095,0.5174989329918908,0.6010433204808346,1.37,3.2,1504.1881617256279,1522.4629403097736,0.5165531660108686,0.4834468339891314,1.9359091489509122,2.068479778321356,0
"Thu, Oct 31, 2019",Denver Nuggets,240,43,89,0.483,7,26,0.269,14,16,0.875,5,30,35,24,5,3,14,24,107,New Orleans Pelicans,240,41,77,0.532,15,33,0.455,25,32,0.781,2,35,37,30,7,4,15,21,122,0,0.1892703511617392,-0.18927035116173938,0.06666666666666667,0.14285714285714285,0.6298701298701299,0.5224719101123596,0.7258448357924797,0.5782533506268915,1.56,2.5,1493.050562047281,1498.6355585416022,0.5309195937277754,0.4690804062722245,1.8835243826257082,2.13183067684917,1
"Thu, Oct 31, 2019",San Antonio Spurs,240,36,80,0.45,7,21,0.333,18,27,0.667,9,40,49,15,6,5,19,28,97,Los Angeles Clippers,240,39,91,0.429,5,26,0.192,20,27,0.741,11,36,47,16,9,1,11,23,103,0,0.08658768499609071,-0.08658768499609067,0.275,0.25,0.45604395604395603,0.49375,0.5312564472869816,0.5643472189899931,2.7,1.5,1520.6213287216492,1500.1385418931868,0.4802083009733034,0.5197916990266966,2.0824296414142864,1.9238475756201712,1
"Fri, Nov 1, 2019",Houston Rockets,240,41,99,0.414,12,48,0.25,22,27,0.815,9,31,40,21,13,4,12,21,116,Brooklyn Nets,240,42,85,0.494,19,32,0.594,20,28,0.714,10,45,55,26,8,7,20,21,123,0,0.08453351021166769,-0.08453351021166772,0.3225806451612903,0.2,0.6058823529411764,0.47474747474747475,0.6746379991224222,0.5526967791118734,1.53,2.6,1495.8053096121707,1492.9573156088582,0.5060977701631336,0.4939022298368665,1.9759027977492645,2.0246922155631797,1
"Fri, Nov 1, 2019",Cleveland Cavaliers,240,32,87,0.368,11,32,0.344,20,25,0.8,3,42,45,20,9,1,16,21,95,Indiana Pacers,240,39,96,0.406,5,27,0.185,19,21,0.905,13,45,58,20,8,10,13,24,102,0,0.10256973364054775,-0.10256973364054771,0.30952380952380953,0.06666666666666667,0.4322916666666667,0.43103448275862066,0.5068574836016696,0.5135135135135135,3.6,1.3,1500.1940319655896,1488.977973135454,0.49380816951691703,0.5061918304830829,2.02507787786962,1.9755356364516048,1
"Fri, Nov 1, 2019",Milwaukee Bucks,240,47,93,0.505,17,47,0.362,12,18,0.667,11,47,58,24,11,4,13,19,123,Orlando Magic,240,34,91,0.374,12,37,0.324,11,17,0.647,10,30,40,21,8,3,16,16,91,1,-0.43471986514054356,0.43471986514054367,0.2127659574468085,0.36666666666666664,0.43956043956043955,0.5967741935483871,0.48026176905214274,0.6342821782178218,1.53,2.6,1492.4453457450468,1525.7078394313346,0.5051386298712307,0.49486137012876924,1.9796545757249226,2.0207679571751322,0
"Fri, Nov 1, 2019",New York Knicks,240,37,93,0.398,14,38,0.368,14,21,0.667,16,35,51,22,9,4,13,23,102,Boston Celtics,240,33,74,0.446,11,34,0.324,27,29,0.931,3,41,44,21,7,4,14,16,104,0,0.028014376169596473,-0.028014376169596632,0.08571428571428572,0.3902439024390244,0.5202702702702703,0.4731182795698925,0.6469270962926101,0.5224339274738783,6.0,1.14,1518.7871674812022,1477.8758553749803,0.4413945055817887,0.5586054944182113,2.265547004673133,1.7901721518895943,1
"Fri, Nov 1, 2019",Detroit Pistons,240,41,85,0.482,6,29,0.207,18,24,0.75,10,37,47,21,11,8,16,21,106,Chicago Bulls,240,39,89,0.438,16,40,0.4,18,23,0.783,11,31,42,29,6,1,17,18,112,0,0.07943446749440491,-0.07943446749440497,0.2972972972972973,0.3225806451612903,0.5280898876404494,0.5176470588235295,0.5953646608547736,0.5870624723083739,2.42,1.61,1484.6463810285109,1474.789372168958,0.49580399269116227,0.5041960073088378,2.0169260730881264,1.9833556503898784,1
"Fri, Nov 1, 2019",Los Angeles Lakers,265,47,96,0.49,9,32,0.281,16,21,0.762,6,35,41,24,11,7,11,21,119,Dallas Mavericks,265,40,102,0.392,14,36,0.389,16,23,0.696,18,43,61,23,5,1,22,21,110,1,-0.11345804978328383,0.11345804978328387,0.5142857142857142,0.13953488372093023,0.46078431372549017,0.5364583333333334,0.5137306183448533,0.5913337308686145,1.8,2.05,1503.6048438240239,1527.6753450329172,0.525050136073731,0.47494986392626903,1.90458002254393,2.105485391096437,0
"Fri, Nov 1, 2019",Utah Jazz,240,35,73,0.479,11,28,0.393,20,27,0.741,6,30,36,18,12,5,17,18,101,Sacramento Kings,240,41,84,0.488,8,29,0.276,12,17,0.706,11,27,38,15,8,3,16,23,102,0,0.014213859219700866,-0.014213859219700802,0.36666666666666664,0.2222222222222222,0.5357142857142857,0.5547945205479452,0.5812628219740141,0.6397263744616164,1.48,2.75,1456.9901700707214,1518.430721351893,0.5875097430253653,0.4124902569746347,1.702099432173716,2.4242996848807827,1
"Fri, Nov 1, 2019",San Antonio Spurs,240,44,93,0.473,13,35,0.371,26,30,0.867,16,36,52,23,4,2,11,19,127,Golden State Warriors,240,39,84,0.464,13,28,0.464,19,21,0.905,7,32,39,25,4,2,11,22,110,1,-0.20732497324750623,0.20732497324750623,0.19444444444444445,0.5,0.5416666666666666,0.543010752688172,0.6206273978785827,0.6375502008032129,1.33,3.4,1458.1861506144078,1513.9251856988942,0.5404452064764228,0.4595547935235771,1.8503263383900983,2.176019082148244,0
"Sat, Nov 2, 2019",New Orleans Pelicans,240,40,94,0.426,11,32,0.344,13,22,0.591,17,39,56,25,7,5,16,25,104,Oklahoma City Thunder,240,41,90,0.456,15,37,0.405,18,23,0.783,8,36,44,20,8,11,12,20,115,0,0.14505033280328314,-0.14505033280328306,0.20512820512820512,0.4722222222222222,0.5388888888888889,0.48404255319148937,0.6048811277088155,0.5261027923917442,2.1,1.77,1514.3144271599165,1485.85406475913,0.4797664858767267,0.5202335141232732,2.084347342796563,1.9222137229764142,1
"Sat, Nov 2, 2019",Brooklyn Nets,240,43,93,0.462,10,32,0.313,13,17,0.765,10,38,48,24,4,4,14,24,109,Detroit Pistons,240,41,91,0.451,8,27,0.296,23,29,0.793,5,36,41,21,8,7,8,18,113,0,0.05199463763826135,-0.05199463763826143,0.13157894736842105,0.2777777777777778,0.4945054945054945,0.5161290322580645,0.5802012733620867,0.5633657225553029,1.56,2.5,1474.789372168958,1495.8053096121707,0.5302075321763928,0.4697924678236072,1.8860539304208028,2.1285994742160694,1
"Sat, Nov 2, 2019",Denver Nuggets,240,27,73,0.37,9,28,0.321,28,39,0.718,7,34,41,15,8,3,13,14,91,Orlando Magic,240,37,86,0.43,6,29,0.207,7,11,0.636,10,37,47,22,8,7,15,25,87,1,-0.0648511443499679,0.06485114434996789,0.29411764705882354,0.1891891891891892,0.46511627906976744,0.4315068493150685,0.49197014250169646,0.5577347389065948,1.56,2.5,1492.4453457450468,1498.6355585416022,0.5089074898041633,0.4910925101958366,1.964993677701261,2.036276219324181,0
"Sat, Nov 2, 2019",Phoenix Suns,240,44,88,0.5,14,34,0.412,12,16,0.75,4,28,32,26,9,2,17,20,114,Memphis Grizzlies,240,42,86,0.488,9,28,0.321,12,19,0.632,13,33,46,26,9,8,20,23,105,1,-0.11864449649861908,0.11864449649861893,0.4642857142857143,0.12121212121212122,0.5406976744186046,0.5795454545454546,0.582168995342648,0.6228146853146853,1.67,2.3,1464.9700570785078,1528.1412907465403,0.5817436520781153,0.41825634792188465,1.7189701966283288,2.390878237637087,0
"Sat, Nov 2, 2019",Toronto Raptors,240,34,84,0.405,15,36,0.417,22,25,0.88,7,35,42,24,5,6,13,22,105,Milwaukee Bucks,240,41,89,0.461,13,38,0.342,20,25,0.8,10,41,51,30,4,7,11,22,115,0,0.13124453327825272,-0.13124453327825267,0.2857142857142857,0.17073170731707318,0.5337078651685393,0.49404761904761907,0.6084656084656085,0.5865921787709497,3.1,1.38,1533.1969636759468,1517.7148982414242,0.49927494964080976,0.5007250503591902,2.002904413128325,1.9971039980577359,1
"Sat, Nov 2, 2019",Minnesota Timberwolves,240,51,94,0.543,17,39,0.436,12,17,0.706,3,44,47,33,9,10,21,23,131,Washington Wizards,240,37,95,0.389,12,35,0.343,23,27,0.852,8,31,39,21,11,4,17,18,109,1,-0.2652386767605238,0.2652386767605238,0.18181818181818182,0.0967741935483871,0.45263157894736844,0.6329787234042553,0.5399247077471766,0.6701452834049519,2.3,1.67,1489.0363660628223,1518.2071173918407,0.498693834837387,0.5013061651626131,2.005238344937787,1.9947889523274092,0
"Sat, Nov 2, 2019",Charlotte Hornets,240,36,85,0.424,5,29,0.172,16,23,0.696,16,32,48,18,6,1,12,15,93,Golden State Warriors,240,34,77,0.442,9,28,0.321,10,13,0.769,5,35,40,23,5,5,18,22,87,1,-0.09621531525930317,0.09621531525930298,0.15625,0.45714285714285713,0.5,0.45294117647058824,0.5447032306536439,0.5163224516988674,1.39,3.05,1454.7796971480316,1470.8809290159406,0.5133637905176834,0.4866362094823167,1.9479363727457006,2.054923124326896,0
"Sat, Nov 2, 2019",Philadelphia 76ers,240,54,107,0.505,11,33,0.333,10,12,0.833,13,33,46,36,11,8,11,23,129,Portland Trail Blazers,240,45,78,0.577,19,34,0.559,19,25,0.76,4,32,36,21,7,4,18,21,128,1,-0.01122725542325414,0.01122725542325412,0.12121212121212122,0.40625,0.6987179487179487,0.5560747663551402,0.7664670658682635,0.5882889456402772,1.95,1.87,1503.751843163889,1526.1393381581368,0.5321736785827117,0.4678263214172883,1.8790857951922881,2.1375453971261855,0
"Sun, Nov 3, 2019",Chicago Bulls,240,36,84,0.429,9,29,0.31,14,25,0.56,6,36,42,27,8,2,18,21,95,Indiana Pacers,240,40,85,0.471,8,26,0.308,20,27,0.741,10,39,49,28,6,10,16,24,108,0,0.18503189383252067,-0.18503189383252067,0.2777777777777778,0.15384615384615385,0.5176470588235295,0.48214285714285715,0.5937981086430614,0.5307262569832403,2.1,1.77,1507.358632794516,1477.4817801995844,0.4776400552617724,0.5223599447382277,2.0936267571863216,1.9143887468269298,1
"Sun, Nov 3, 2019",Houston Rockets,240,31,79,0.392,14,48,0.292,24,31,0.774,4,34,38,19,6,5,22,24,100,Miami Heat,240,47,89,0.528,18,41,0.439,17,22,0.773,5,41,46,38,14,7,15,21,129,0,0.36737106564852945,-0.36737106564852934,0.14705882352941177,0.0975609756097561,0.6292134831460674,0.4810126582278481,0.6873401534526854,0.5826147751106968,1.65,2.35,1536.1921336809846,1479.228122237647,0.45763977904037,0.54236022095963,2.1851247330311,1.8437930389338675,1
"Sun, Nov 3, 2019",Sacramento Kings,240,41,85,0.482,15,39,0.385,16,25,0.64,10,40,50,25,7,5,14,29,113,New York Knicks,240,32,80,0.4,8,31,0.258,20,31,0.645,9,29,38,18,6,5,13,23,92,1,-0.2966170063581748,0.29661700635817473,0.225,0.3448275862068966,0.45,0.5705882352941176,0.5298318359824925,0.6243093922651933,1.87,1.95,1461.975232447777,1472.8907929979248,0.4699792357598876,0.5300207642401124,2.1277535769918567,1.8867185353269964,0
"Sun, Nov 3, 2019",Los Angeles Lakers,240,42,87,0.483,6,24,0.25,13,19,0.684,7,39,46,21,8,10,18,22,103,San Antonio Spurs,240,33,83,0.398,6,25,0.24,24,29,0.828,8,39,47,23,11,4,17,18,96,1,-0.10153802646206216,0.1015380264620623,0.20512820512820512,0.1794871794871795,0.43373493975903615,0.5172413793103449,0.5370328932647125,0.5648168457995174,1.83,2.0,1510.5636299156613,1531.0369008161501,0.5197777452524337,0.4802222547475664,1.9238992225693368,2.0823691324461002,0
"Sun, Nov 3, 2019",Dallas Mavericks,240,50,94,0.532,20,41,0.488,11,13,0.846,11,40,51,34,5,6,13,21,131,Cleveland Cavaliers,240,39,96,0.406,18,48,0.375,15,22,0.682,12,29,41,24,9,4,9,14,111,1,-0.23900713518734437,0.23900713518734423,0.3,0.3793103448275862,0.5,0.6382978723404256,0.5503768345894486,0.6762337394177163,1.45,2.8,1474.6090930903547,1517.9737238691232,0.521037331830024,0.478962668169976,1.9192482743755224,2.087845392670805,0
"Sun, Nov 3, 2019",Utah Jazz,240,31,78,0.397,10,31,0.323,22,31,0.71,6,31,37,16,4,6,14,30,94,Los Angeles Clippers,240,36,92,0.391,7,32,0.219,26,34,0.765,18,36,54,15,7,6,9,25,105,0,0.15965666598848513,-0.1596566659884852,0.5806451612903226,0.16666666666666666,0.42934782608695654,0.46153846153846156,0.5277442702050663,0.5541145956142419,2.7,1.5,1528.074041286948,1510.9780087865943,0.49684750435324987,0.50315249564675,2.0126899928816337,1.9874690251006395,1
"Mon, Nov 4, 2019",Detroit Pistons,240,34,82,0.415,13,27,0.481,18,23,0.783,13,29,42,21,4,9,19,20,99,Washington Wizards,240,43,93,0.462,8,29,0.276,21,25,0.84,13,28,41,27,9,7,11,23,115,0,0.21613343086476552,-0.21613343086476555,0.4482758620689655,0.4642857142857143,0.5053763440860215,0.49390243902439024,0.583756345177665,0.5685733976567884,2.5,1.56,1503.421618420556,1460.4041198112243,0.4795084119244554,0.5204915880755446,2.085469149512117,1.9212606368863334,1
"Mon, Nov 4, 2019",New Orleans Pelicans,240,48,97,0.495,13,32,0.406,16,21,0.762,10,29,39,18,16,5,21,26,125,Brooklyn Nets,240,49,92,0.533,16,41,0.39,21,28,0.75,12,33,45,32,13,3,23,18,135,0,0.11103131238874395,-0.11103131238874384,0.41379310344827586,0.30303030303030304,0.6195652173913043,0.5618556701030928,0.6876528117359414,0.6150364101554812,2.45,1.59,1503.0905534469664,1478.5688209243344,0.48568292231971305,0.5143170776802869,2.058956479720991,1.9443258709399234,1
"Mon, Nov 4, 2019",Houston Rockets,240,35,93,0.376,17,50,0.34,20,29,0.69,14,37,51,20,6,5,18,21,107,Memphis Grizzlies,240,40,94,0.426,3,25,0.12,17,21,0.81,13,38,51,19,13,7,14,21,100,1,-0.09761079662642226,0.09761079662642233,0.35135135135135137,0.3684210526315789,0.44148936170212766,0.46774193548387094,0.5069965524234435,0.5383376937009459,1.42,2.9,1461.6136095373838,1482.584569778771,0.5205074941251417,0.47949250587485825,1.9212019255952872,2.0855383301047627,0
"Mon, Nov 4, 2019",Milwaukee Bucks,240,50,93,0.538,14,39,0.359,20,30,0.667,11,46,57,24,8,6,17,20,134,Minnesota Timberwolves,240,37,103,0.359,13,43,0.302,19,22,0.864,13,34,47,20,12,4,15,23,106,1,-0.33816873589457336,0.3381687358945732,0.2826086956521739,0.3235294117647059,0.4223300970873786,0.6129032258064516,0.4914688427299703,0.6726907630522089,1.3,3.6,1503.8538798277568,1547.5502012400307,0.5215587478638734,0.47844125213612676,1.9173295512646633,2.0901207735228455,0
"Mon, Nov 4, 2019",Philadelphia 76ers,240,42,89,0.472,13,29,0.448,12,20,0.6,9,29,38,21,11,2,20,29,109,Phoenix Suns,240,41,77,0.532,11,28,0.393,21,27,0.778,5,35,40,24,6,5,19,24,114,0,0.06470568938781525,-0.06470568938781536,0.1724137931034483,0.2571428571428571,0.6038961038961039,0.5449438202247191,0.6872437906920665,0.5835117773019272,1.91,1.91,1528.1412907465403,1526.1393381581368,0.49711899051779823,0.5028810094822017,2.0115908244792697,1.9885419833802507,1
