Team_away,MP_away,FG_away,FGA_away,FG%_away,3P_away,3PA_away,3P%_away,FT_away,FTA_away,FT%_away,ORB_away,DRB_away,TRB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,Team_home,MP_home,FG_home,FGA_home,FG%_home,3P_home,3PA_home,3P%_home,FT_home,FTA_home,FT%_home,ORB_home,DRB_home,TRB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,Winner,LogRatio_home,LogRatio_away,RB_aggr_home,RB_aggr_away,eFG%_home,eFG%_away,TS%_home,TS%_away,Elo_home,Elo_away,ModelProb_Away,ModelProb_Home,OddsAway_Elo,OddsHome_Elo,HomeTeamWon
Cleveland Cavaliers,240,41,86,0.477,15,37,0.405,16,20,0.8,11,35,46,25,7,3,11,21,113,Philadelphia 76ers,240,36,96,0.375,3,28,0.107,16,20,0.8,22,31,53,15,6,2,12,18,91,1,-0.3123843222164914,0.3123843222164915,0.6285714285714286,0.3548387096774194,0.390625,0.563953488372093,0.4531872509960159,0.625,1524.3391144640452,1511.3889612395724,0.4327960392559572,0.5672039607440428,2.310557189292105,1.7630342332028626,0
Detroit Pistons,240,44,85,0.518,11,25,0.44,19,23,0.826,8,32,40,26,8,2,8,19,118,Boston Celtics,240,40,77,0.519,16,33,0.485,12,21,0.571,5,31,36,27,2,4,17,23,108,1,-0.1277555471983727,0.12775554719837268,0.15625,0.25806451612903225,0.6233766233766234,0.5823529411764706,0.6616025483950012,0.655118809682434,1575.2620600989612,1518.3615922580796,0.3935844853114064,0.6064155146885936,2.540750556284743,1.6490343267578171,0
Portland Trail Blazers,240,37,83,0.446,7,21,0.333,22,26,0.846,5,40,45,18,10,3,9,22,103,New York Knicks,240,35,88,0.398,5,15,0.333,16,22,0.727,14,37,51,13,3,3,13,20,91,1,-0.17870588698452203,0.17870588698452208,0.35,0.13513513513513514,0.42613636363636365,0.4879518072289157,0.490090478242137,0.580477908025248,1491.774174496524,1540.310118673768,0.5502617454326211,0.4497382545673789,1.8173169556131699,2.2235155445292056,0
Brooklyn Nets,240,40,86,0.465,10,39,0.256,13,17,0.765,6,37,43,24,5,4,13,19,103,Houston Rockets,240,42,86,0.488,20,50,0.4,13,20,0.65,8,34,42,31,8,4,15,19,117,0,0.18386419240018606,-0.18386419240018617,0.21621621621621623,0.17647058823529413,0.6046511627906976,0.5232558139534884,0.6471238938053097,0.5738800980610653,1598.3766256461406,1465.0975887729167,0.3295308196539284,0.6704691803460716,3.034617523939627,1.4914928669559975,1
Dallas Mavericks,240,41,85,0.482,14,32,0.438,12,17,0.706,4,36,40,25,7,0,11,19,108,San Antonio Spurs,240,43,82,0.524,10,24,0.417,19,21,0.905,4,39,43,27,7,5,10,16,115,0,0.09060254878090676,-0.09060254878090665,0.1111111111111111,0.10256410256410256,0.5853658536585366,0.5647058823529412,0.6638189794504733,0.6085192697768763,1525.0472567693746,1461.838786530717,0.4182031502797717,0.5817968497202284,2.3911823699343606,1.7188130194944766,1
Sacramento Kings,240,42,79,0.532,9,17,0.529,17,21,0.81,11,25,36,27,7,6,13,15,110,Golden State Warriors,240,40,80,0.5,16,37,0.432,10,14,0.714,9,27,36,31,9,6,14,15,106,1,-0.05343925896146044,0.053439258961460415,0.36,0.4074074074074074,0.6,0.5886075949367089,0.6379393355801637,0.6577373834011002,1595.983947099797,1399.5859944736126,0.24405823184717507,0.7559417681528249,4.097382794390571,1.3228532171777485,0
Los Angeles Lakers,240,44,91,0.484,11,30,0.367,16,24,0.667,12,31,43,23,10,5,16,29,115,Los Angeles Clippers,240,41,85,0.482,10,28,0.357,28,30,0.933,10,34,44,19,7,3,17,22,120,0,0.06140054466414327,-0.061400544664143256,0.3225806451612903,0.35294117647058826,0.5411764705882353,0.5439560439560439,0.6550218340611355,0.5972164520149563,1499.0574256581604,1478.5785690249313,0.4705626394071842,0.5294373605928159,2.1251155877138954,1.888797569707379,1
Miami Heat,240,37,84,0.44,10,31,0.323,13,20,0.65,8,34,42,24,7,5,15,19,97,Cleveland Cavaliers,240,40,81,0.494,11,33,0.333,17,23,0.739,5,40,45,21,12,2,13,17,108,0,0.1549746599763409,-0.15497465997634088,0.14705882352941177,0.2,0.5617283950617284,0.5,0.6274692075296304,0.5486425339366515,1518.342186920317,1479.061537270251,0.4635483787163092,0.5364516212836908,2.157272133642815,1.8641009931278996,1
Phoenix Suns,240,38,87,0.437,11,30,0.367,17,23,0.739,13,44,57,25,4,4,15,12,104,Chicago Bulls,240,38,94,0.404,16,40,0.4,7,10,0.7,9,32,41,27,11,7,9,20,99,1,-0.07108309806148262,0.07108309806148268,0.20454545454545456,0.40625,0.48936170212765956,0.5,0.5145530145530145,0.5648490115142298,1410.0363313771857,1412.6562422280808,0.503770283331845,0.4962297166681549,1.9850317358661609,2.0151957176493176,0
Washington Wizards,240,36,83,0.434,10,28,0.357,10,17,0.588,9,35,44,23,5,4,7,16,92,Minnesota Timberwolves,240,35,85,0.412,10,30,0.333,9,14,0.643,13,36,49,27,3,1,10,17,89,1,-0.047828525090615165,0.047828525090615234,0.37142857142857144,0.25,0.47058823529411764,0.4939759036144578,0.5052225249772934,0.5303204980401199,1492.7698287664275,1547.9287718912703,0.5787198361656406,0.42128016383435934,1.727951830069604,2.373717269045651,0
Milwaukee Bucks,240,42,71,0.592,9,22,0.409,19,31,0.613,1,37,38,27,13,5,12,22,112,Sacramento Kings,240,31,77,0.403,5,17,0.294,20,29,0.69,9,31,40,15,5,2,16,21,87,1,-0.3644114262088758,0.3644114262088758,0.24324324324324326,0.03225806451612903,0.43506493506493504,0.6549295774647887,0.5217078436075798,0.719609354921614,1387.2932365889708,1475.2793913983041,0.5902414038452709,0.40975859615472915,1.6942220479370935,2.4404613091323397,0
Denver Nuggets,240,28,78,0.359,7,34,0.206,14,16,0.875,12,30,42,13,6,4,17,13,77,Utah Jazz,240,42,87,0.483,14,32,0.438,8,9,0.889,9,34,43,24,7,6,11,20,106,0,0.46113391386829783,-0.46113391386829794,0.3,0.35294117647058826,0.5632183908045977,0.40384615384615385,0.5956394695437177,0.4722767419038273,1508.9172764542498,1494.6913501475951,0.5248237452960821,0.4751762547039179,1.9054015923685859,2.104482263372145,1
Phoenix Suns,240,39,84,0.464,7,22,0.318,22,28,0.786,8,29,37,21,11,4,19,19,107,Detroit Pistons,240,51,89,0.573,13,28,0.464,16,21,0.762,5,39,44,31,11,6,19,22,131,0,0.29195601513630337,-0.29195601513630326,0.1724137931034483,0.20512820512820512,0.6460674157303371,0.5059523809523809,0.6996368297372356,0.5933895297249335,1528.933711520885,1402.0841229652754,0.35240397542685126,0.6475960245731487,2.8376524379123262,1.5441725428427886,1
Oklahoma City Thunder,240,38,96,0.396,12,32,0.375,20,30,0.667,21,27,48,17,8,5,13,20,108,Orlando Magic,240,45,76,0.592,13,30,0.433,18,26,0.692,2,35,37,28,9,7,13,22,121,0,0.1639757351111261,-0.16397573511112593,0.07407407407407407,0.6,0.6776315789473685,0.4583333333333333,0.740332843857073,0.5263157894736843,1469.6292063223996,1537.6454517029126,0.6222211899129191,0.37777881008708086,1.607145523507407,2.647051590240047,1
Washington Wizards,240,36,89,0.404,9,22,0.409,32,37,0.865,7,28,35,22,8,4,11,42,113,Philadelphia 76ers,240,37,81,0.457,3,18,0.167,41,64,0.641,21,43,64,23,6,8,17,27,118,0,0.062464086946653646,-0.06246408694665355,0.75,0.16279069767441862,0.47530864197530864,0.4550561797752809,0.6205300799326883,0.5816347539633518,1524.3391144640452,1547.9287718912703,0.5338961755905003,0.4661038244094997,1.8730233437128092,2.1454447434901134,1
Miami Heat,240,32,84,0.381,10,38,0.263,12,20,0.6,9,22,31,21,13,4,15,20,86,New York Knicks,240,44,73,0.603,5,13,0.385,22,26,0.846,8,44,52,26,10,5,20,20,115,0,0.4192252962422772,-0.4192252962422773,0.36363636363636365,0.20454545454545456,0.636986301369863,0.44047619047619047,0.7304369918699187,0.48642533936651583,1506.2255706340572,1464.6101411327177,0.48171320458444544,0.5182867954155546,2.0759239947816246,1.9294336819795208,1
Charlotte Hornets,240,37,79,0.468,9,19,0.474,30,35,0.857,7,29,36,26,6,2,12,17,113,Toronto Raptors,240,52,98,0.531,14,32,0.438,8,11,0.727,11,28,39,24,6,2,9,23,126,0,0.1571009610847287,-0.1571009610847287,0.3793103448275862,0.25,0.6020408163265306,0.5253164556962026,0.6273650667197769,0.6516724336793541,1568.2401787417423,1487.0670907736314,0.4018223784888517,0.5981776215111483,2.488661790716428,1.6717442512706284,1
Indiana Pacers,240,42,88,0.477,7,28,0.25,6,6,1.0,6,30,36,18,9,7,14,17,97,Houston Rockets,240,42,86,0.488,18,40,0.45,16,21,0.762,10,39,49,26,9,0,15,10,118,0,0.2827302071747135,-0.28273020717471353,0.3333333333333333,0.15384615384615385,0.5930232558139535,0.5170454545454546,0.6510704038843522,0.5429914912673534,1609.8283691223432,1503.1522891664363,0.38172478254009035,0.6182752174599097,2.6196884397857394,1.6174026901940999,1
Minnesota Timberwolves,240,47,81,0.58,9,23,0.391,17,19,0.895,10,34,44,30,10,1,17,14,120,New Orleans Pelicans,240,39,84,0.464,14,35,0.4,10,11,0.909,8,20,28,27,8,2,16,17,102,1,-0.23446525363702297,0.23446525363702297,0.23529411764705882,0.5,0.5476190476190477,0.6358024691358025,0.5901411710252257,0.704390702042733,1488.9938683503005,1508.2760735083743,0.48312517526844095,0.5168748247315591,2.0698569463790943,1.9347044045322845,0
Brooklyn Nets,240,42,90,0.467,11,29,0.379,14,25,0.56,14,38,52,25,5,1,14,21,109,Dallas Mavericks,240,39,84,0.464,9,27,0.333,17,21,0.81,7,37,44,26,5,3,11,23,104,1,-0.06774460663583412,0.06774460663583427,0.18421052631578946,0.3783783783783784,0.5178571428571429,0.5277777777777778,0.5867749943579327,0.5706806282722513,1461.838786530717,1465.0975887729167,0.50468965588901,0.49531034411099,1.9814156845329067,2.0189362323834654,0
Memphis Grizzlies,240,35,77,0.455,11,22,0.5,14,16,0.875,11,26,37,21,4,1,17,19,95,San Antonio Spurs,240,38,75,0.507,8,20,0.4,20,24,0.833,5,27,32,22,9,5,8,17,104,0,0.13058410981014443,-0.13058410981014437,0.19230769230769232,0.4074074074074074,0.56,0.525974025974026,0.6477329347284504,0.5899155489319424,1528.1298798700375,1480.3346619258848,0.4403747286661342,0.5596252713338657,2.2707933378214813,1.786910011437657,1
Golden State Warriors,265,47,94,0.5,12,30,0.4,21,28,0.75,12,37,49,30,10,4,22,19,127,Los Angeles Lakers,265,47,95,0.495,9,24,0.375,20,25,0.8,7,27,34,30,12,5,17,23,123,1,-0.04617018143292606,0.046170181432925915,0.1891891891891892,0.4444444444444444,0.5421052631578948,0.5638297872340425,0.6119402985074627,0.6339856230031949,1478.5785690249313,1595.983947099797,0.6628095262468636,0.3371904737531363,1.508729069816582,2.9656828345990562,0
Cleveland Cavaliers,240,41,79,0.519,18,39,0.462,21,27,0.778,12,28,40,30,9,5,19,20,121,Atlanta Hawks,240,41,79,0.519,12,31,0.387,20,24,0.833,8,21,29,24,9,4,17,20,114,1,-0.08597322310985288,0.0859732231098528,0.2857142857142857,0.5714285714285714,0.5949367088607594,0.6329113924050633,0.6763170384432843,0.7122674829291264,1431.227585024224,1521.0078310579052,0.6191936946302646,0.3808063053697354,1.6150035258306754,2.6260069381705016,0
Philadelphia 76ers,240,35,84,0.417,16,32,0.5,11,18,0.611,15,30,45,24,11,1,19,22,97,Boston Celtics,240,40,79,0.506,12,29,0.414,16,20,0.8,7,33,40,25,7,7,16,20,108,0,0.1549746599763409,-0.15497465997634088,0.23333333333333334,0.45454545454545453,0.5822784810126582,0.5119047619047619,0.6474820143884892,0.551386994088222,1581.6706044007913,1517.9305701622152,0.42723628678867415,0.5727637132113259,2.3406251550319146,1.7459206596613457,1
Chicago Bulls,240,44,82,0.537,9,24,0.375,13,21,0.619,6,34,40,25,4,4,11,27,110,Denver Nuggets,240,38,83,0.458,12,31,0.387,23,31,0.742,11,33,44,22,7,4,12,19,111,0,0.013056152825446284,-0.013056152825446386,0.3235294117647059,0.18181818181818182,0.5301204819277109,0.5914634146341463,0.6179024716098865,0.634957284691757,1494.6913501475951,1410.0363313771857,0.3805266515652017,0.6194733484347983,2.627936823575297,1.6142744518818528,1
Milwaukee Bucks,240,42,87,0.483,6,20,0.3,13,15,0.867,5,30,35,19,11,5,9,20,103,Portland Trail Blazers,240,35,83,0.422,6,23,0.261,15,17,0.882,10,40,50,17,5,3,19,14,91,1,-0.17870588698452203,0.17870588698452208,0.3333333333333333,0.125,0.4578313253012048,0.5172413793103449,0.5245561448005535,0.5703211517165006,1531.4224846088453,1484.167025463227,0.4074910623384833,0.5925089376615168,2.4540415543380627,1.6877382541211068,0
Utah Jazz,240,49,85,0.576,17,35,0.486,11,14,0.786,10,23,33,38,13,2,13,20,126,Los Angeles Clippers,240,38,70,0.543,10,29,0.345,21,30,0.7,10,26,36,23,8,6,19,16,107,1,-0.23581293709876955,0.2358129370987694,0.43478260869565216,0.38461538461538464,0.6142857142857143,0.6764705882352942,0.6984334203655354,0.715258855585831,1484.482995395561,1523.4917067168492,0.5141856579133515,0.48581434208664864,1.9448228176144813,2.0583995023795376,0
Golden State Warriors,240,55,88,0.625,12,24,0.5,11,11,1.0,7,35,42,46,9,11,19,16,133,Orlando Magic,240,44,96,0.458,11,28,0.393,13,18,0.722,13,22,35,23,9,4,14,15,112,1,-0.24792751344358557,0.2479275134435855,0.37142857142857144,0.3181818181818182,0.515625,0.6931818181818182,0.5602240896358543,0.7354567573545676,1459.8559525815583,1605.7572008406382,0.6742248753052913,0.32577512469470865,1.483184671208099,3.0696020788484786,0
Detroit Pistons,240,35,79,0.443,9,30,0.3,12,19,0.632,4,28,32,20,7,5,15,21,91,Washington Wizards,240,43,89,0.483,7,21,0.333,16,19,0.842,16,33,49,28,12,6,11,20,109,0,0.26038968457823003,-0.2603896845782301,0.5714285714285714,0.12121212121212122,0.5224719101123596,0.5,0.5848894612577806,0.547006491945179,1562.109505325685,1514.7529780864704,0.47269111448048545,0.5273088855195145,2.115546430567152,1.8964216751530394,1
Indiana Pacers,240,45,102,0.441,8,26,0.308,17,22,0.773,15,31,46,21,7,5,10,17,115,Toronto Raptors,240,48,97,0.495,10,32,0.313,14,21,0.667,12,35,47,29,6,8,12,18,120,0,0.06140054466414327,-0.061400544664143256,0.3870967741935484,0.42857142857142855,0.5463917525773195,0.4803921568627451,0.5904349537492619,0.5381879445900412,1568.2401787417423,1503.1522891664363,0.4074116175961667,0.5925883824038333,2.4545200892901806,1.6875119892555142,1
Sacramento Kings,240,45,85,0.529,6,18,0.333,11,14,0.786,8,35,43,29,5,10,12,15,107,Chicago Bulls,240,42,90,0.467,13,36,0.361,9,13,0.692,8,30,38,30,8,2,8,16,106,1,-0.01354653183794777,0.013546531837947923,0.22857142857142856,0.26666666666666666,0.5388888888888889,0.5647058823529412,0.5707516691794099,0.607402361489555,1410.0363313771857,1387.2932365889708,0.4673167248564381,0.532683275143562,2.139876333994262,1.87728814975558,0
San Antonio Spurs,240,31,70,0.443,11,27,0.407,22,32,0.688,7,36,43,20,8,5,13,18,95,Memphis Grizzlies,240,30,74,0.405,5,15,0.333,14,18,0.778,8,30,38,19,8,6,16,26,79,1,-0.26607486015384485,0.2660748601538449,0.2222222222222222,0.23333333333333334,0.4391891891891892,0.5214285714285715,0.5066700872242176,0.6165628245067497,1467.3852284547168,1541.0793133412055,0.5683522176277291,0.4316477823722708,1.7594723289264973,2.316703666364626,0
Charlotte Hornets,240,38,79,0.481,5,20,0.25,19,21,0.905,10,30,40,21,9,5,22,24,100,Miami Heat,240,39,80,0.488,14,35,0.4,13,21,0.619,9,30,39,25,8,4,21,24,105,0,0.070389327891398,-0.07038932789139803,0.3,0.3333333333333333,0.575,0.5126582278481012,0.6204207043252186,0.5979430758191819,1464.6101411327177,1487.0670907736314,0.5322732167075105,0.46772678329248946,1.878734395440209,2.138000293591606,1
Minnesota Timberwolves,240,39,76,0.513,12,24,0.5,17,21,0.81,6,20,26,26,7,5,16,20,107,Oklahoma City Thunder,240,41,79,0.519,8,26,0.308,21,22,0.955,13,29,42,28,7,7,18,24,111,0,0.05294887994895902,-0.052948879948958964,0.65,0.20689655172413793,0.569620253164557,0.5921052631578947,0.6619751908396946,0.6636070453981642,1537.6454517029126,1508.2760735083743,0.45783445264708034,0.5421655473529197,2.1841956065522345,1.844455083659264,1
New Orleans Pelicans,240,42,87,0.483,15,30,0.5,9,15,0.6,6,36,42,28,4,7,10,20,108,Utah Jazz,240,42,85,0.494,12,30,0.4,18,25,0.72,8,38,46,25,7,3,7,15,114,0,0.07800251200127316,-0.07800251200127321,0.2222222222222222,0.15789473684210525,0.5647058823529412,0.5689655172413793,0.6298342541436464,0.5980066445182725,1526.6453196571351,1485.8402554100146,0.45051613432656773,0.5494838656734323,2.219676330781808,1.819889650034451,1
Phoenix Suns,240,48,101,0.475,7,24,0.292,8,11,0.727,16,31,47,24,8,1,10,19,111,Boston Celtics,240,42,80,0.525,14,31,0.452,18,23,0.783,4,27,31,32,8,6,9,16,116,0,0.06356512877746613,-0.0635651287774662,0.12903225806451613,0.5925925925925926,0.6125,0.5099009900990099,0.6818716200329179,0.5366466834268033,1581.6706044007913,1402.0841229652754,0.2623513700619425,0.7376486299380575,3.811682019285415,1.3556589945594733,1
Los Angeles Clippers,240,30,86,0.349,6,22,0.273,16,23,0.696,11,27,38,16,8,6,10,20,82,Dallas Mavericks,240,36,79,0.456,16,35,0.457,20,26,0.769,15,39,54,24,4,7,15,20,108,0,0.39733549754538494,-0.3973354975453848,0.5555555555555556,0.28205128205128205,0.5569620253164557,0.38372093023255816,0.6373937677053825,0.45025258071601143,1477.8150336991396,1468.5067482271384,0.5325415722807532,0.46745842771924684,1.8777876733965198,2.1392276632577794,1
Atlanta Hawks,240,47,99,0.475,10,27,0.37,10,14,0.714,13,34,47,18,12,5,8,19,114,Brooklyn Nets,240,34,82,0.415,17,42,0.405,17,21,0.81,12,34,46,26,1,8,19,18,102,1,-0.1604646721932461,0.16046467219324612,0.35294117647058826,0.38235294117647056,0.5182926829268293,0.5252525252525253,0.5887785730778111,0.5583855799373041,1456.8687533279742,1439.4564204691665,0.45141097033717814,0.548589029662822,2.2152762465056117,1.8228581796734575,0
Memphis Grizzlies,240,43,84,0.512,13,23,0.565,12,14,0.857,6,30,36,31,6,4,12,19,111,Cleveland Cavaliers,240,42,75,0.56,11,24,0.458,21,23,0.913,1,30,31,24,8,7,10,14,116,0,0.06356512877746613,-0.0635651287774662,0.03333333333333333,0.2,0.6333333333333333,0.5892857142857143,0.7244566575068698,0.6373449701423978,1521.0078310579052,1467.3852284547168,0.4234378197372431,0.576562180262757,2.3616218329778205,1.7344183060086764,1
Detroit Pistons,240,34,78,0.436,9,31,0.29,26,32,0.813,7,29,36,20,8,2,16,27,103,Philadelphia 76ers,240,35,86,0.407,10,28,0.357,28,32,0.875,17,30,47,27,7,4,17,24,108,0,0.06838697498025013,-0.06838697498025013,0.5862068965517241,0.23333333333333334,0.46511627906976744,0.4935897435897436,0.580395528804815,0.6055973659454374,1517.9305701622152,1514.7529780864704,0.49542720490793346,0.5045727950920665,2.0184600080365644,1.981874587228857,1
Sacramento Kings,240,37,77,0.481,11,24,0.458,19,21,0.905,6,27,33,20,7,1,15,28,104,Milwaukee Bucks,240,34,69,0.493,6,19,0.316,35,42,0.833,9,27,36,20,9,6,15,18,109,0,0.06774460663583427,-0.06774460663583412,0.3333333333333333,0.2222222222222222,0.5362318840579711,0.551948051948052,0.6965746421267894,0.6370987503062975,1484.167025463227,1387.2932365889708,0.3640912962505045,0.6359087037494955,2.7465638709253115,1.5725527801455152,1
Los Angeles Lakers,240,38,86,0.442,9,30,0.3,15,21,0.714,17,35,52,21,5,2,21,24,100,Denver Nuggets,240,40,87,0.46,12,31,0.387,23,28,0.821,9,30,39,26,8,6,12,19,115,0,0.2016338611696504,-0.20163386116965057,0.2571428571428571,0.5666666666666667,0.5287356321839081,0.4941860465116279,0.6172176899957064,0.5517545795630103,1501.843776954131,1471.4261422183954,0.47682845376906097,0.523171546230939,2.097190283204708,1.9114189355370235,1
New Orleans Pelicans,240,45,86,0.523,15,31,0.484,18,25,0.72,4,44,48,22,2,3,10,16,123,Portland Trail Blazers,240,47,105,0.448,11,35,0.314,11,11,1.0,9,35,44,20,6,3,4,17,116,1,-0.08453351021166772,0.08453351021166769,0.20454545454545456,0.11428571428571428,0.5,0.6104651162790697,0.5399366970768944,0.6721311475409836,1527.4659144640323,1489.7968255548276,0.4347756935981493,0.5652243064018506,2.300036581447608,1.7692091240128698,0
Orlando Magic,240,37,82,0.451,6,28,0.214,25,29,0.862,8,34,42,19,8,3,10,11,105,New York Knicks,240,43,93,0.462,5,15,0.333,9,10,0.9,10,35,45,18,4,4,14,24,100,1,-0.07038932789139803,0.070389327891398,0.29411764705882354,0.22857142857142856,0.489247311827957,0.4878048780487805,0.5252100840336135,0.5940257976917855,1506.2255706340572,1459.8559525815583,0.4336621635786919,0.5663378364213081,2.3059424685514234,1.765730515762474,0
Golden State Warriors,240,47,84,0.56,11,30,0.367,18,24,0.75,7,34,41,32,4,4,9,14,123,Miami Heat,240,33,81,0.407,14,37,0.378,15,17,0.882,5,23,28,17,5,4,11,15,95,1,-0.3726588970082921,0.3726588970082921,0.14705882352941177,0.30434782608695654,0.49382716049382713,0.625,0.5605381165919283,0.6888440860215054,1455.3894503725276,1614.9778916008283,0.6926436413269944,0.3073563586730056,1.4437438537429723,3.253552340083172,0
Los Angeles Clippers,240,37,73,0.507,15,34,0.441,17,22,0.773,8,29,37,21,3,7,16,26,106,Minnesota Timberwolves,240,38,88,0.432,8,26,0.308,28,31,0.903,14,28,42,22,9,1,7,16,112,0,0.07943446749440491,-0.07943446749440497,0.4827586206896552,0.2857142857142857,0.4772727272727273,0.6095890410958904,0.5905927019616115,0.6808838643371017,1511.3771854885947,1465.405636246918,0.4430159971743346,0.5569840028256654,2.257254831379108,1.795383700298117,1
San Antonio Spurs,240,31,76,0.408,8,28,0.286,17,23,0.739,8,31,39,14,11,9,17,24,87,Oklahoma City Thunder,240,37,87,0.425,6,22,0.273,10,21,0.476,15,32,47,21,8,2,20,19,90,0,0.0489096004809465,-0.0489096004809464,0.4838709677419355,0.25,0.45977011494252873,0.4605263157894737,0.4911591355599214,0.536639526276832,1537.6454517029126,1541.0793133412055,0.5049415632368847,0.4950584367631154,1.9804271876325363,2.019963555289329,1
Houston Rockets,240,45,90,0.5,14,37,0.378,14,17,0.824,7,36,43,17,10,4,15,23,118,Los Angeles Lakers,240,32,84,0.381,9,28,0.321,22,30,0.733,11,34,45,16,9,6,20,22,95,1,-0.31278744103089345,0.3127874410308935,0.3055555555555556,0.20588235294117646,0.43452380952380953,0.5777777777777777,0.5242825607064018,0.6294004693834009,1462.1042329828915,1619.1502783578471,0.6892696921498721,0.31073030785012795,1.4508109255187793,3.2182248552410986,0
